assessmentId,scientificName,internalTaxonId,doi
526849,Ontherus azteca,137542,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137542A526849.en
526905,Cryptocanthon campbellorum,137546,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137546A526905.en
526919,Catharsius chinai,137547,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137547A526919.en
527017,Demarziella planitarsis,137555,https://dx.doi.org/10.2305/IUCN.UK.2013-1.RLTS.T137555A527017.en
527073,Gyronotus pumilus,137559,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137559A527073.en
527101,Metacatharsius pumilioniformis,137561,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137561A527101.en
527115,Scarabaeolus canaliculatus,137562,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137562A527115.en
527129,Zonocopris machadoi,137563,https://dx.doi.org/10.2305/IUCN.UK.2014-3.RLTS.T137563A527129.en
527143,Copris wiesei,137564,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137564A527143.en
527157,Ontherus raptor,137565,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137565A527157.en
527171,Trichillidium quadridens,137566,https://dx.doi.org/10.2305/IUCN.UK.2014-3.RLTS.T137566A527171.en
527199,Onthophagus hoplocerus,137568,https://dx.doi.org/10.2305/IUCN.UK.2013-1.RLTS.T137568A527199.en
527227,Garreta malleolus,137570,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137570A527227.en
527269,Ontherus laminifer,137573,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137573A527269.en
527283,Canthidium femoratum,137574,https://dx.doi.org/10.2305/IUCN.UK.2014-3.RLTS.T137574A527283.en
527325,Boletoscapter furcatus,137578,https://dx.doi.org/10.2305/IUCN.UK.2013-1.RLTS.T137578A527325.en
527355,Macroderes cornutus,137581,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137581A527355.en
527397,Canthon quadripunctatus,137584,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137584A527397.en
527411,Canthidium flavicorne,137585,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137585A527411.en
527425,Bdelyrus apaporisae,137586,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137586A527425.en
527495,Onthophagus flavolimbatus,137591,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137591A527495.en
527509,Anomiopus idei,137592,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137592A527509.en
527531,Canthon corruscus,137594,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137594A527531.en
527654,Ateuchus halffteri,137598,https://dx.doi.org/10.2305/IUCN.UK.2017-1.RLTS.T137598A527654.en
527777,Onthophagus depilatus,137604,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137604A527777.en
527819,Canthon lividus,137607,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137607A527819.en
527833,Onitis meyeri,137608,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137608A527833.en
527847,Onthophagus bornemisszai,137609,https://dx.doi.org/10.2305/IUCN.UK.2013-1.RLTS.T137609A527847.en
527974,Bdelyrus cochabambae,137613,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137613A527974.en
528002,Pedaria cambeforti,137615,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137615A528002.en
528030,Anomiopus laetus,137617,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137617A528030.en
528044,Onthophagus mamillatus,137618,https://dx.doi.org/10.2305/IUCN.UK.2013-1.RLTS.T137618A528044.en
528100,Onthophagus janthinus,137622,https://dx.doi.org/10.2305/IUCN.UK.2014-3.RLTS.T137622A528100.en
528262,Onthophagus aequepubens,137629,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137629A528262.en
528307,Onthophagus anchommatus,137631,https://dx.doi.org/10.2305/IUCN.UK.2013-1.RLTS.T137631A528307.en
528349,Odontoloma pygidiale,137634,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137634A528349.en
528363,Deltochilum batesi,137635,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137635A528363.en
528420,Ontherus hadros,137639,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137639A528420.en
528448,Macroderes endroedyi,137641,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137641A528448.en
528476,Onitis obscurus,137643,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137643A528476.en
528490,Canthon helleri,137644,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137644A528490.en
528504,Lepanus politus,137645,https://dx.doi.org/10.2305/IUCN.UK.2013-1.RLTS.T137645A528504.en
528518,Proagoderus extensus,137646,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137646A528518.en
528583,Frankenbergerius nitidus,137648,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137648A528583.en
