assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
4565476,153931,Cambarellus puer,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarellus,puer,,,,"Hobbs, 1941",Least Concern,,3.1,Unknown,Global
4565639,153932,Cambarus clivosus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,clivosus,,,,"Taylor, Soucek and Organ, 2006",Vulnerable,D2,3.1,Unknown,Global
4565772,153933,Cambarus reduncus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,reduncus,,,,"Hobbs, 1956",Least Concern,,3.1,Unknown,Global
4565919,153934,Procambarus lecontei,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,lecontei,,,,"(Hagen, 1870)",Least Concern,,3.1,Stable,Global
4566039,153935,Cambarus thomai,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,thomai,,,,"Jezerinac, 1993",Least Concern,,3.1,Unknown,Global
4566176,153936,Procambarus regalis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,regalis,,,,"Hobbs &amp; Robison, 1988",Data Deficient,,3.1,Unknown,Global
4566329,153937,Distocambarus carlsoni,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Distocambarus,carlsoni,,,,"Hobbs, 1983",Data Deficient,,3.1,Unknown,Global
4566472,153938,Procambarus machardyi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,machardyi,,,,"Walls, 2006",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
4566613,153939,Orconectes mirus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,mirus,,,,"(Ortmann, 1931)",Least Concern,,3.1,Unknown,Global
4566722,153940,Procambarus tlapacoyanensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,tlapacoyanensis,,,,"(Villalobos, 1947)",Data Deficient,,3.1,Unknown,Global
4566836,153941,Procambarus seminolae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,seminolae,,,,"Hobbs, 1942",Least Concern,,3.1,Unknown,Global
4566958,153942,Orconectes harrisonii,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,harrisonii,,,,"(Faxon, 1884)",Least Concern,,3.1,Unknown,Global
4567091,153943,Procambarus mexicanus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,mexicanus,,,,"(Erichson, 1846)",Least Concern,,3.1,Stable,Global
4567227,153944,Orconectes luteus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,luteus,,,,"(Creaser, 1933)",Least Concern,,3.1,Unknown,Global
4567367,153945,Procambarus lophotus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,lophotus,,,,"Hobbs and Walton, 1960",Least Concern,,3.1,Stable,Global
4567483,153946,Procambarus youngi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,youngi,,,,"Hobbs, 1942",Data Deficient,,3.1,Unknown,Global
4567592,153947,Procambarus roberti,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,roberti,,,,"Villalobos &amp; Hobbs, 1974",Endangered,B1ab(iii),3.1,Decreasing,Global
4567718,153948,Orconectes punctimanus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,punctimanus,,,,"(Creaser, 1933)",Least Concern,,3.1,Stable,Global
4567829,153949,Faxonella clypeata,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Faxonella,clypeata,,,,"(Hay, 1899)",Least Concern,,3.1,Stable,Global
4568015,153950,Procambarus parasimulans,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,parasimulans,,,,"Hobbs &amp; Robinson, 1986",Least Concern,,3.1,Stable,Global
4568123,153951,Procambarus enoplosternum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,enoplosternum,,,,"Hobbs, 1947",Least Concern,,3.1,Stable,Global
4568234,153952,Procambarus gracilis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,gracilis,,,,"(Bundy, 1876)",Least Concern,,3.1,Unknown,Global
4568377,153953,Orconectes alabamensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,alabamensis,,,,"(Faxon, 1884)",Least Concern,,3.1,Unknown,Global
4568495,153954,Orconectes juvenilis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,juvenilis,,,,"(Hagen, 1870)",Least Concern,,3.1,Unknown,Global
4568622,153955,Procambarus villalobosi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,villalobosi,,,,"Hobbs, 1969",Data Deficient,,3.1,Unknown,Global
4568740,153956,Cambarus jonesi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,jonesi,,,,"Hobbs and Barr, 1960",Vulnerable,B1ab(iii),3.1,Unknown,Global
4569029,153958,Procambarus hortonhobbsi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,hortonhobbsi,,,,"Villalobos, 1950",Endangered,B1ab(iii),3.1,Unknown,Global
4569150,153959,Procambarus jaculus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,jaculus,,,,"Hobbs and Walton, 1957",Least Concern,,3.1,Unknown,Global
4569292,153960,Procambarus marthae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,marthae,,,,"Hobbs, 1975",Data Deficient,,3.1,Unknown,Global
4569411,153961,Procambarus fallax,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,fallax,,,,"(Hagen, 1870)",Least Concern,,3.1,Stable,Global
4569540,153962,Orconectes sheltae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,sheltae,,,,"Cooper &amp; Cooper, 1997",Critically Endangered,B2ab(iii),3.1,Unknown,Global
4569714,153963,Procambarus pearsei,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,pearsei,,,,"(Creaser, 1934)",Data Deficient,,3.1,Unknown,Global
4569847,153964,Cambarus halli,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,halli,,,,"Hobbs, 1968",Least Concern,,3.1,Unknown,Global
4569961,153965,Orconectes perfectus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,perfectus,,,,"Walls, 1972",Least Concern,,3.1,Unknown,Global
4570516,153969,Procambarus pubescens,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,pubescens,,,,"(Faxon, 1884)",Data Deficient,,3.1,Unknown,Global
4570634,153970,Orconectes lancifer,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,lancifer,,,,"(Hagen, 1870)",Least Concern,,3.1,Unknown,Global
4570784,153971,Cambarus crinipes,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,crinipes,,,,"Bouchard, 1973",Least Concern,,3.1,Unknown,Global
4570891,153972,Barbicambarus cornutus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Barbicambarus,cornutus,,,,"(Faxon, 1884)",Least Concern,,3.1,Unknown,Global
4571013,153973,Cambarus hobbsorum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,hobbsorum,,,,"Cooper, 2001",Least Concern,,3.1,Unknown,Global
4571130,153974,Orconectes longidigitus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,longidigitus,,,,"(Faxon, 1898)",Least Concern,,3.1,Stable,Global
4571269,153975,Procambarus ceruleus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,ceruleus,,,,"Fitzpatrick &amp; Wicksten, 1998",Least Concern,,3.1,Stable,Global
4571383,153976,Procambarus ancylus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,ancylus,,,,"Hobbs, 1972",Data Deficient,,3.1,Stable,Global
4571524,153977,Procambarus hidalgoensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,hidalgoensis,,,,"López-Mejía et al., 2005",Least Concern,,3.1,Unknown,Global
4571635,153978,Procambarus shermani,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,shermani,,,,"Hobbs, 1942",Least Concern,,3.1,Unknown,Global
4571759,153979,Cambarus longulus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,longulus,,,,"Girard, 1852",Least Concern,,3.1,Unknown,Global
4571887,153980,Procambarus kilbyi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,kilbyi,,,,"(Hobbs, 1940)",Least Concern,,3.1,Unknown,Global
4571995,153981,Orconectes pardalotus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,pardalotus,,,,"Wetzel, Poly &amp; Fetzner, 2005",Endangered,B1ab(iii),3.1,Unknown,Global
4572131,153982,Cambarus rusticiformis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,rusticiformis,,,,"Rhoades, 1944",Least Concern,,3.1,Unknown,Global
4572267,153983,Cambarus longirostris,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,longirostris,,,,"Faxon, 1885",Least Concern,,3.1,Unknown,Global
4572397,153984,Orconectes forceps,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,forceps,,,,"(Faxon, 1884)",Least Concern,,3.1,Unknown,Global
4572535,153985,Cambarus lenati,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,lenati,,,,"Cooper, 2000",Near Threatened,,3.1,Unknown,Global
4572715,153986,Procambarus liberorum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,liberorum,,,,"Fitzpatrick, 1978",Least Concern,,3.1,Stable,Global
4572827,153987,Procambarus gonopodcristatus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,gonopodcristatus,,,,Villalobos 1958,Least Concern,,3.1,Stable,Global
4572946,153988,Orconectes ozarkae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,ozarkae,,,,"Williams, 1952",Least Concern,,3.1,Unknown,Global
4573075,153989,Orconectes hathawayi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,hathawayi,,,,"Penn, 1952",Least Concern,,3.1,Unknown,Global
4573240,153990,Faxonella creaseri,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Faxonella,creaseri,,,,"Walls, 1968",Near Threatened,,3.1,Unknown,Global
4573395,153991,Procambarus hubbelli,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,hubbelli,,,,"(Hobbs, 1940)",Least Concern,,3.1,Unknown,Global
4573517,153992,Procambarus hagenianus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,hagenianus,,,,"(Faxon, 1884)",Least Concern,,3.1,Decreasing,Global
4573647,153993,Procambarus zonangulus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,zonangulus,,,,"Hobbs and Hobbs, 1990",Data Deficient,,3.1,Unknown,Global
4573832,153994,Procambarus acanthophorus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,acanthophorus,,,,"Villalobos, 1948",Least Concern,,3.1,Stable,Global
4574125,153996,Procambarus natchitochae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,natchitochae,,,,"Penn, 1953",Least Concern,,3.1,Unknown,Global
4574250,153997,Cambarus cracens,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,cracens,,,,"Bouchard &amp; Hobbs, 1976",Endangered,A2c,3.1,Unknown,Global
4574367,153998,Cambarus asperimanus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,asperimanus,,,,"Faxon, 1914",Least Concern,,3.1,Unknown,Global
4574484,153999,Orconectes eupunctus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,eupunctus,,,,"Williams, 1952",Vulnerable,"B1ab(i,iii)",3.1,Unknown,Global
4574721,154000,Procambarus oaxacae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,oaxacae,,,,Hobbs 1973,Least Concern,,3.1,Stable,Global
4574956,154002,Procambarus ruthveni,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,ruthveni,,,,"(Pearse, 1911)",Vulnerable,B1ab(iii),3.1,Unknown,Global
4575095,154003,Cambarus latimanus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,latimanus,,,,"(Le Conte, 1856)",Least Concern,,3.1,Unknown,Global
4575255,154004,Cambarus davidi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,davidi,,,,"Cooper, 2000",Least Concern,,3.1,Unknown,Global
4575370,154005,Procambarus williamsoni,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,williamsoni,,,,"(Ortmann, 1905)",Data Deficient,,3.1,Unknown,Global
4575501,154006,Cambarus nodosus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,nodosus,,,,"Bouchard &amp; Hobbs, 1976",Least Concern,,3.1,Unknown,Global
4575641,154007,Procambarus barbatus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,barbatus,,,,"(Faxon, 1890)",Least Concern,,3.1,Stable,Global
4575793,154008,Cambarellus shufeldtii,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarellus,shufeldtii,,,,"(Faxon, 1884)",Least Concern,,3.1,Unknown,Global
4575955,154009,Orconectes compressus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,compressus,,,,"(Faxon, 1884)",Least Concern,,3.1,Stable,Global
4576080,154010,Procambarus acutissimus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,acutissimus,,,,"(Girard, 1852)",Least Concern,,3.1,Unknown,Global
4576196,154011,Procambarus strenthi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,strenthi,,,,"Hobbs, 1977",Data Deficient,,3.1,Unknown,Global
4576311,154012,Procambarus elegans,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,elegans,,,,"Hobbs, 1969",Data Deficient,,3.1,Unknown,Global
4576432,154013,Orconectes nais,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,nais,,,,"(Faxon, 1885)",Least Concern,,3.1,Unknown,Global
4576584,154014,Procambarus ablusus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,ablusus,,,,"Penn, 1963",Least Concern,,3.1,Unknown,Global
4576714,154015,Procambarus geodytes,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,geodytes,,,,"Hobbs, 1942",Data Deficient,,3.1,Unknown,Global
4576829,154016,Procambarus regiomontanus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,regiomontanus,,,,"Villalobos, 1954",Critically Endangered,B2ab(v),3.1,Decreasing,Global
4576978,154017,Orconectes barrenensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,barrenensis,,,,"Rhoades, 1944",Least Concern,,3.1,Stable,Global
4577253,154018,Orconectes margorectus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,margorectus,,,,"Taylor, 2002",Near Threatened,,3.1,Unknown,Global
4577371,154019,Procambarus zihuateutlensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,zihuateutlensis,,,,"Villalobos, 1950",Endangered,B1ab(iii),3.1,Unknown,Global
4577507,154020,Orconectes barri,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,barri,,,,"Buhay &amp; Crandall, 2008",Data Deficient,,3.1,Unknown,Global
4577628,154021,Orconectes causeyi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,causeyi,,,,"Jester, 1967",Least Concern,,3.1,Unknown,Global
4577805,154022,Procambarus acutus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,acutus,,,,"(Girard, 1852)",Least Concern,,3.1,Unknown,Global
4578125,154023,Fallicambarus houstonensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Fallicambarus,houstonensis,,,,"Johnson, 2008",Least Concern,,3.1,Stable,Global
4578252,154024,Bouchardina robisoni,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Bouchardina,robisoni,,,,"Hobbs, 1977",Data Deficient,,3.1,Unknown,Global
4578363,154025,Orconectes durelli,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,durelli,,,,"Bouchard &amp; Bouchard, 1995",Least Concern,,3.1,Unknown,Global
4578479,154026,Procambarus leonensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,leonensis,,,,"Hobbs, 1942",Least Concern,,3.1,Unknown,Global
4578595,154027,Procambarus evermanni,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,evermanni,,,,"(Faxon, 1890)",Data Deficient,,3.1,Unknown,Global
4578730,154028,Procambarus talpoides,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,talpoides,,,,"Hobbs, 1981",Least Concern,,3.1,Unknown,Global
4578907,154029,Orconectes cristavarius,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,cristavarius,,,,"Taylor, 2000",Least Concern,,3.1,Stable,Global
4579130,154030,Cambarus ludovicianus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Cambarus,ludovicianus,,,,"Faxon, 1884",Least Concern,,3.1,Unknown,Global
4579316,154031,Procambarus advena,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Procambarus,advena,,,,"(LeConte, 1856)",Least Concern,,3.1,Stable,Global
4582413,15422,Orconectes jeffersoni,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,jeffersoni,,,,"Rhoades, 1944",Endangered,B1ab(iii),3.1,Unknown,Global
4582645,15423,Orconectes shoupi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,shoupi,,,,"Hobbs, 1948",Endangered,B1ab(iii),3.1,Unknown,Global
4582871,15424,Orconectes bisectus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,bisectus,,,,"Rhoades, 1944",Vulnerable,D2,3.1,Unknown,Global
4583029,15425,Orconectes incomptus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,incomptus,,,,"Hobbs &amp; Barr, 1972",Vulnerable,D2,3.1,Unknown,Global
4583220,15426,Orconectes kentuckiensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,kentuckiensis,,,,"Rhoades, 1944",Least Concern,,3.1,Unknown,Global
4583375,15427,Orconectes mississippiensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,mississippiensis,,,,"(Faxon, 1884)",Data Deficient,,3.1,Unknown,Global
4583570,15428,Orconectes saxatilis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,saxatilis,,,,"Bouchard &amp; Bouchard, 1976",Vulnerable,B1ab(iii),3.1,Unknown,Global
4583749,15429,Orconectes sloanii,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,sloanii,,,,"(Bundy, 1876)",Least Concern,,3.1,Unknown,Global
4583926,15430,Orconectes stannardi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,stannardi,,,,"Page, 1985",Least Concern,,3.1,Unknown,Global
4584105,15431,Orconectes wrighti,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,wrighti,,,,"Hobbs, 1948",Vulnerable,B1ab(iii),3.1,Unknown,Global
4584293,15432,Orconectes jonesi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,jonesi,,,,"Fitzpatrick, 1992",Data Deficient,,3.1,Unknown,Global
4584468,15433,Orconectes maletae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,maletae,,,,"Walls, 1972",Data Deficient,,3.1,Decreasing,Global
4584632,15434,Orconectes marchandi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,marchandi,,,,"Hobbs, 1948",Near Threatened,,3.1,Unknown,Global
4584793,15435,Orconectes menae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,menae,,,,"(Creaser, 1933)",Least Concern,,3.1,Unknown,Global
4584964,15436,Orconectes peruncus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,peruncus,,,,"(Creaser, 1931)",Vulnerable,"B1ab(i,ii,iii)",3.1,Decreasing,Global
4585126,15437,Orconectes quadruncus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,quadruncus,,,,"(Creaser, 1933)",Vulnerable,"B1ab(i,iii)",3.1,Unknown,Global
4585438,15439,Orconectes cooperi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,cooperi,,,,"Cooper &amp; Hobbs, 1980",Least Concern,,3.1,Unknown,Global
4585596,15440,Orconectes deanae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,deanae,,,,"Reimer &amp; Jester, 1975",Least Concern,,3.1,Unknown,Global
4585972,15442,Orconectes holti,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,holti,,,,"Cooper and Hobbs, 1980",Data Deficient,,3.1,Unknown,Global
4586144,15443,Orconectes packardi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Orconectes,packardi,,,,"Rhoades, 1944",Endangered,B1ab(iii),3.1,Unknown,Global
4881801,1560,Anoplolepis nuptialis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,FORMICIDAE,Anoplolepis,nuptialis,,,,"(Santschi, 1917)",Vulnerable,D2,2.3,,Global
5077434,157474,Stenopterus similatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Stenopterus,similatus,,,,"Holzschuh, 1979",Data Deficient,,3.1,Unknown,Global & Europe
5078408,157479,Delagrangeus schurmanni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Delagrangeus,schurmanni,,,,"Sama, 1985",Vulnerable,D2,3.1,Unknown,Global & Europe
5078793,157481,Athous zuzartei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Athous,zuzartei,,,,"Zapata &amp; Sánchez-Ruiz, 2005",Data Deficient,,3.1,Unknown,Global & Europe
5079917,157487,Ropalopus ungaricus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Ropalopus,ungaricus,,,,"(Herbst, 1784)",Endangered,"B2ab(i,ii,iii,iv)",3.1,Decreasing,Global & Europe
5083378,157501,Haterumelater tauricola,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Haterumelater,tauricola,,,,"(Gurjeva, 1957)",Data Deficient,,3.1,Unknown,Global & Europe
5083499,157502,Hylis simonae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,EUCNEMIDAE,Hylis,simonae,,,,"(Olexa, 1970)",Near Threatened,,3.1,Stable,Global & Europe
5084247,157505,Ampedus vandalitiae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Ampedus,vandalitiae,,,,"Lohse, 1976",Data Deficient,,3.1,Unknown,Global & Europe
5084701,157509,Ampedus francolinus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Ampedus,francolinus,,,,"Bouwer, 1984",Data Deficient,,3.1,Unknown,Global & Europe
5084910,157510,Tenebroides fuscus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TROGOSITIDAE,Tenebroides,fuscus,,,,"(Goeze, 1777)",Data Deficient,,3.1,Stable,Global & Europe
5085118,157511,Crotchiella brachyptera,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Crotchiella,brachyptera,,,,"Israelson, 1985",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Europe
5085242,157512,Lucanus barbarossa,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,LUCANIDAE,Lucanus,barbarossa,,,,"Fabricius, 1801",Least Concern,,3.1,Unknown,Global & Europe
