internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
167263,Calicnemia imitans,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Calicnemia,imitans,,,,,"Lieftinck, 1948",
167264,Bayadera longicauda,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,EUPHAEIDAE,Bayadera,longicauda,,,,,"Fraser, 1928","<span style=""font-style: italic;""></span>"
167267,Aciagrion occidentale,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Aciagrion,occidentale,,,,,"Laidlaw, 1919","<span style=""font-style: italic;""></span>"
167272,Macromia flavovittata,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,MACROMIIDAE,Macromia,flavovittata,,,,,"Fraser, 1935","This species is closely related to <span style=""font-style: italic;"">M. flavicincta </span>from which it differs by wing venation characters and in markings in labrum, abdomen and shape of anal appendages."
167274,Sympetrum hypomelas,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,hypomelas,,,,,"(Selys, 1884)",
167275,Neurothemis fulvia,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Neurothemis,fulvia,,,,,"(Drury, 1773)","<span style=""font-style: italic;""></span>"
167277,Elattoneura campioni,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Elattoneura,campioni,,,,,"(Fraser, 1922)",
167278,Sympetrum orientale,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,orientale,,,,,"(Selys, 1883)",
167279,Bradinopyga geminata,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Bradinopyga,geminata,,,,,"(Rambur, 1842)",
167282,Davidius aberrans,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Davidius,aberrans,,,,,"(Selys, 1873)","Aside from the nominate subspecies, another subspecies <span style=""font-style: italic;"">D. a. senchalensis </span>Fraser, 1926 is known from Darjeeling district, and has more recently been recorded from Nepal. It is perhaps doubtful whether the subspecies are genuine or merely reflect extremes of variation."
167283,Cephalaeschna orbifrons,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Cephalaeschna,orbifrons,,,,,"(Selys, 1883)",
167285,Drepanosticta polychromatica,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYSTICTIDAE,Drepanosticta,polychromatica,,,,,"Fraser, 1931","<p><em><span lang=""EN-GB"">Drepanosticta polychromatica</em><span lang=""EN-GB""> apparently differs from <em>D. carmichaeli</em> (Laidlaw, 1915) only in details of colouration and small and probably meaningless differences in wing venation. The relationship of these species to each other needs to be re-examined.</span></p>"
167289,Perissogomphus stevensi,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Perissogomphus,stevensi,,,,,"Laidlaw, 1922",
167290,Agriocnemis clauseni,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Agriocnemis,clauseni,,,,,"Fraser, 1922","<span style=""font-style: italic;""><br/></span>"
167291,Indothemis limbata,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Indothemis,limbata,,,,,"(Selys, 1891)","A subspecies, <em>Indothemis limbata sita </em>Campion, 1923, occurs in Sri Lanka and parts of peninsular India."
167294,Megalogomphus smithii,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Megalogomphus,smithii,,,,,"(Selys, 1854)",
167295,Pseudagrion hypermelas,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pseudagrion,hypermelas,,,,,"Selys, 1876",
167296,Gynacantha odoneli,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Gynacantha,odoneli,,,,,"Fraser, 1922","There is only one specimen of this species known and it may be a junior synonym of <span style=""font-style: italic;"">G. bayadera</span>."
167297,Pseudagrion malabaricum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pseudagrion,malabaricum,,,,,"Fraser, 1924",
167301,Macrogomphus montanus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Macrogomphus,montanus,,,,,"(Selys, 1869)",
167304,Pseudotramea prateri,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Pseudotramea,prateri,,,,,"Fraser, 1920",
167307,Epophthalmia vittata,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,MACROMIIDAE,Epophthalmia,vittata,,,,,"Burmeister, 1839","The nominate subspecies is known from India and Sri Lanka, subspecies <span style=""font-style: italic;"">E. v. sundana</span> is known from Java and Sumatra, the subspecies to which specimens from the Andaman and Nicobar Islands, and from Viet Nam, belong is unclear. The known distribution of the species is somewhat strange; all available material needs to be re-examined."
167308,Neurothemis intermedia,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Neurothemis,intermedia,,,,,"(Rambur, 1842)","Several subspecies of <span style=""font-style: italic;"">Neurothemis intermedia</span> have been recognised, but for this assessment apart from the nominate subspecies only <span style=""font-style: italic;"">N. i. excelsa</span> Lieftinck, 1934, known from Java and the Lesser Sunda Islands, is recognised. <span style=""font-style: italic;"">N. i. excelsa</span> has a range disjoint from the nominate subspecies."
167309,Orthetrum luzonicum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,luzonicum,,,,,"(Brauer, 1868)",
167310,Gynacantha albistyla,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Gynacantha,albistyla,,,,,"Fraser, 1927",
167313,Phaenandrogomphus aureus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Phaenandrogomphus,aureus,,,,,"(Laidlaw, 1922)","<p><em><span lang=""EN-GB"">Phaenandrogomphus aureus</em><span lang=""EN-GB""> is still sometimes placed in <em>Onychogomphus</em>. Lieftinck (1964) claimed that this species could not be maintained as distinct from the very poorly known <em>Onychogomphus maculivertex</em> (Selys, 1891), but his opinion has not been followed by later authors.</span></p>"
167314,Pseudagrion laidlawi,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pseudagrion,laidlawi,,,,,"Fraser, 1922",
167315,Periaeschna nocturnalis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Periaeschna,nocturnalis,,,,,"Fraser, 1927",
167317,Megalestes irma,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,SYNLESTIDAE,Megalestes,irma,,,,,"Fraser, 1926",
167318,Lestes viridulus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Lestes,viridulus,,,,,"Rambur, 1842",
167322,Macromia flavicincta,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,MACROMIIDAE,Macromia,flavicincta,,,,,"Selys, 1874",
167323,Lestes dorothea,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Lestes,dorothea,,,,,"Fraser, 1924","<span style=""font-style: italic;""><br/></span>"
167325,Agriocnemis pieris,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Agriocnemis,pieris,,,,,"Laidlaw, 1919","<span style=""font-style: italic;"">Agriocnemis keralaensis</span> Peters, 1981 is likely to be a junior synonym of <span style=""font-style: italic;"">A. pieris</span>."
167327,Megalestes major,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,SYNLESTIDAE,Megalestes,major,,,,,"(Selys, 1862)",
167328,Copera marginipes,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Copera,marginipes,,,,,"(Rambur, 1842)",
167330,Polycanthagyna ornithocephala,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Polycanthagyna,ornithocephala,,,,,"(Machlaclan, 1896)",
167331,Drepanosticta carmichaeli,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYSTICTIDAE,Drepanosticta,carmichaeli,,,,,"(Laidlaw, 1915)",
167333,Ischnura forcipata,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,forcipata,,,,,"Morton, 1907",
167335,Platygomphus dolabratus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Platygomphus,dolabratus,,,,,"(Selys, 1854)",
167336,Indolestes indicus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Indolestes,indicus,,,,,"Fraser, 1922","The only records of this species since the 1930s are from Lahiri (1987), who notes that his material differs in the structure of the male anal appendages from Fraser's descriptions (e.g. Fraser 1933); this suggests that a re-examination of all available material is needed."
167339,Neallogaster latifrons,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Neallogaster,latifrons,,,,,"(Selys, 1878)",
167341,Aciagrion olympicum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Aciagrion,olympicum,,,,,"Laidlaw, 1919","<span style=""font-style: italic;""><br/></span>"
167345,Coeliccia bimaculata,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Coeliccia,bimaculata,,,,,"Laidlaw, 1914",
167346,Anormogomphus heteropterus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Anormogomphus,heteropterus,,,,,"Selys, 1854",
167347,Aciagrion approximans,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Aciagrion,approximans,,,,,"(Selys, 1876)","The relationship of this species with <span style=""font-style: italic;"">A. tillyardi</span> Laidlaw, 1919 needs to be rexamined; the latter species may be a junior synonym of <span style=""font-style: italic;"">A. approximans</span>."
167348,Cephalaeschna masoni,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Cephalaeschna,masoni,,,,,"(Martin, 1909)",
167349,Ictinogomphus pertinax,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Ictinogomphus,pertinax,,,,,"(Hagen in Selys, 1854)",
167350,Aciagrion pallidum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Aciagrion,pallidum,,,,,"Selys, 1891",
167357,Orthetrum japonicum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,japonicum,,,,,"(Uhler, 1858)",
167358,Mortonagrion aborense,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Mortonagrion,aborense,,,,,"(Laidlaw, 1914)","&#160;<span style=""font-style: italic;"">Mortonagrion simile</span> Ris, 1930 is a junior synonym of this species, as was demonstrated by   Hämäläinen (1989); however this publication appears to have been widely overlooked."
167362,Gynacantha biharica,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Gynacantha,biharica,,,,,"Fraser, 1927","<p><span lang=""EN-GB"">The female of this species is not known.</p>"
167363,Rhinocypha unimaculata,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CHLOROCYPHIDAE,Rhinocypha,unimaculata,,,,,"Selys, 1853","This species is placed by some authors in its own genus<span style=""font-style: italic;""> Paracypha.<br/></span>"
167364,Burmagomphus hasimaricus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Burmagomphus,hasimaricus,,,,,"Fraser, 1926",
167365,Ictinogomphus rapax,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Ictinogomphus,rapax,,,,,"(Rambur, 1842)",
167366,Lestes nigriceps,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Lestes,nigriceps,,,,,"Fraser, 1924","Fraser (1933) noted that this species is probably a synonym of <span style=""font-style: italic;"">L. malabarica</span>."
167367,Cordulegaster brevistigma,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Cordulegaster,brevistigma,,,,,"Selys, 1854","A subspecies, <span style=""font-style: italic;"">C. b. folia</span> Fraser 1929, was described from Uttranchal."
167368,Brachythemis contaminata,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Brachythemis,contaminata,,,,,"(Fabricius, 1793)",
167370,Trithemis pallidinervis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Trithemis,pallidinervis,,,,,"(Kirby, 1889)",
167371,Anisopleura comes,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,EUPHAEIDAE,Anisopleura,comes,,,,,"Hagen, 1880",
167373,Anisogomphus bivittatus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Anisogomphus,bivittatus,,,,,"Selys, 1854",
167376,Coeliccia vacca,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Coeliccia,vacca,,,,,"Laidlawi, 1932","The male of this species is not known. The female, known from two specimens, has an extremely distinctive prothorax, so that there is no doubt that it is a good species."
167377,Petaliaeschna fletcheri,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Petaliaeschna,fletcheri,,,,,"Fraser, 1927",
167382,Ceriagrion fallax,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,fallax,,,,,"Ris, 1914","<span style=""font-style: italic;""><br/></span>"
167383,Macromia moorei,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,MACROMIIDAE,Macromia,moorei,,,,,"Selys, 1874","Subspecies <span style=""font-style: italic;"">M. moorei fumata </span>and <span style=""font-style: italic;"">M. moorei malayana</span> have been recognised, but it is unclear if these represent genuine subspecies or just extremes of variation."
167384,Orthetrum testaceum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,testaceum,,,,,"(Burmeister, 1839)","This assessment includes subspecies&#160;<span style=""font-style: italic;"">Orthetrum testaceum soembanum</span> Förster, 1903."
167385,Pseudagrion rubriceps,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pseudagrion,rubriceps,,,,,"Selys, 1876",
167386,Paragomphus lindgreni,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Paragomphus,lindgreni,,,,,"(Fraser, 1923)",The female of this species has not been collected.
167387,Copera vittata,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Copera,vittata,,,,,"(Selys, 1863)","A number of subspecies of <span style=""font-style: italic;"">Copera vittata</span> have been described, and still more unnamed forms are known. The whole complex stands in need of revision, but is treated as a single species for the purposes of this assessment."
167388,Lestes thoracicus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Lestes,thoracicus,,,,,"Laidlaw, 1920","<span style=""font-style: italic;""><br/></span>"
167390,Macromia pallida,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,MACROMIIDAE,Macromia,pallida,,,,,"Fraser, 1924","<p><span lang=""EN-GB"">The female of this species is not known. Many Asian<span style=""font-style: italic;""> </span><em>Macromia</em> species are poorly known, and the extent of intraspecific variation is not understood; the genus needs to be revised.</p>"
167391,Gynacantha rammohani,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Gynacantha,rammohani,,,,,"Mitra &amp; Lahiri, 1975",The taxonomic status of this species is doubtful (Mitra 2002).
167392,Anotogaster nipalensis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Anotogaster,nipalensis,,,,,"(Selys, 1854)",
167393,Libellago lineata,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CHLOROCYPHIDAE,Libellago,lineata,,,,,"(Burmeister, 1839)",
167395,Trithemis aurora,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Trithemis,aurora,,,,,"(Burmeister,1839)","<span style=""font-style: italic;"">Trithemis adelpha</span> Selys, 1878, known from the Philippines, is sometimes considered to be a junior synonym of <span style=""font-style: italic;"">T. aurora</span>, which also occurs in the Philippines.<span style=""font-style: italic;""> </span>For the purposes of this assessment the two are treated as separate species."
167396,Gynacantha khasiaca,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Gynacantha,khasiaca,,,,,"McLachlan, 1896","<span style=""font-style: italic;"">Gynacantha nigripes</span> Martin, 1909 appears to be a junior synonym of <span style=""font-style: italic;"">G. khasiaca</span> (e.g. Fraser 1936).<span style=""background-color: yellow;""><br/></span>"
167399,Echo margarita,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,Echo,margarita,,,,,"Selys, 1853","Two subspecies are recognised: <span style=""font-style: italic;"">Echo m. margarita</span> and <span style=""font-style: italic;"">E. m. tripartita</span>. Both have been reported from Meghalaya, suggesting that teir relationship needs to be re-examined."
167400,Dubitogomphus bidentatus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Dubitogomphus,bidentatus,,,,,"(Fraser, 1930)",&#160;This species is known only from the type series collected more than 80 years ago.
167402,Megalestes micans,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,SYNLESTIDAE,Megalestes,micans,,,,,"Needham, 1930",
167403,Rhyothemis plutonia,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Rhyothemis,plutonia,,,,,"Selys, 1883",
167405,Calicnemia erythromelas,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Calicnemia,erythromelas,,,,,"(Selys, 1891)",
167406,Planaeschna bachmaensis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Planaeschna,bachmaensis,,,,,"Karube, 2002",
167407,Macromia pinratani,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,MACROMIIDAE,Macromia,pinratani,,,,,"Asahina, 1983","The subspecies <span style=""font-style: italic;"">M. pinratani vietnamica</span> Asahina, 1996 is included in this assessment."
167408,Orthetrum chrysis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,chrysis,,,,,"(Selys, 1891)",
167412,Rhipidolestes owadai,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,RHIPIDOLESTIDAE,Rhipidolestes,owadai,,,,,"Asahina, 1997",
167413,Bayadera melanopteryx,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,EUPHAEIDAE,Bayadera,melanopteryx,,,,,"Ris, 1912","<em>Bayadera melanopteryx&#160;</em>Ris, 1912 has wing tips which are coloured dark blackish-brown from the mid-point in some populations and the apical third from a point near the pterostigma in others. Within each region the extent of the colouration is&#160;consistent in both hind wing and fore wings for males and females (Wilson and Reels 2003).&#160;Wilson and Reels (2003) postulated that: ""With more information on the distribution of&#160;<em>melanopteryx&#160;</em>throughout China the western form may prove to be a separate taxon at species level"". Wilson and Xu (2007) provided good colour photographs of the two forms. Davies and Yang&#160;(1996) and Hämäläinen (2004) treated <em>Bayadera melania&#160;</em>Navás 1934 as a junior synonym of&#160;<em>&#160;Bayadera melanopteryx </em>and this treatment is accepted by Schorr <span style=""font-style: italic;"">et al. </span>(2009) and the Odonata on-line database managed by the Naturalis Museum Leiden.<span style=""font-style: italic;""></span>"
167414,Megalestes haui,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,SYNLESTIDAE,Megalestes,haui,,,,,"Wilson &amp; Reels, 2003",
167415,Euphaea masoni,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,EUPHAEIDAE,Euphaea,masoni,,,,,"Selys, 1879",
167416,Ictinogomphus decoratus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Ictinogomphus,decoratus,,,,,"(Selys, 1854)",
167417,Macrogomphus rivularis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Macrogomphus,rivularis,,,,,"Förster, 1914",
167418,Philoganga vetusta,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PHILOGANGIDAE,Philoganga,vetusta,,,,,"Ris, 1912","For separation of <em>Philoganga vetusta</em> from its close congener <em>Philoganga robusta</em> Navás see Chao (1953b) and Wilson and Reels (2001).
<br/>
<br/>Please note the correct family name for <em>Philoganga</em> Kirby is Diphlebiidae not Lestoideidae. The Australian genus <em>Lestoidea</em> Tillyard is the only genus in the family Lestoideidae (Theischinger and Hawking 2006). The family-group name for <em>Philoganga</em> and <em>Diphlebia</em> Sélys is Diphlebiidae.                                                                                                                                                                   The genus <em>Philoganga</em> has benn moved between families recently, and it is hoped the taxonomic status of this genus will be resolved shortly.  It is placed within family Lestoideidae based on its original description."
167420,Davidius trox,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Davidius,trox,,,,,"Needham, 1931","Chao (1995) reviewed records of <em>Davidius trox</em> and described a new species, <em>Davidius zhoui</em>, based on a male and female collected from Luku, Yunnan Province, which Zhou (1986) had previously identified as <em>Davidius trox</em>. Davies and Yang (1993) also identified material from Yangbi County, Yunnan, as <em>trox</em>, which according to Chao (1995) also belongs to <em>Davidius zhoui</em>."
167421,Euphaea guerini,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,EUPHAEIDAE,Euphaea,guerini,,,,,"Rambur, 1842",
167422,Leptogomphus baolocensis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Leptogomphus,baolocensis,,,,,"Karube, 2001",
167423,Agriomorpha fusca,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,RHIPIDOLESTIDAE,Agriomorpha,fusca,,,,,"May, 1933",<em>Agriomorpha fusca</em> has different colour pattern in Hainan (Wilson and Reels 2001) and western Guangdong (Wilson and Reels 2003) when compared with material from Hong Kong but no structural differences. <em>Agriomorpha</em> is a monotypic genus.
167425,Mattigomphus tamdaoensis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Mattigomphus,tamdaoensis,,,,,"Karube, 2001","Karube and Kosterin (2018) described the genus <em>Mattigomphus</em>, to include two species: <em>tamdaoensis</em> (formerly <em>Merogomphus tamdaoensis</em> Karube, 2001) and <em>pinratanai</em> (formerly <em>Anisogomphus pinratani</em> Hämäläinen, 1991)."
167427,Camacinia gigantea,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Camacinia,gigantea,,,,,"(Brauer, 1867)",
167431,Calicnemia eximia,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Calicnemia,eximia,,,,,"(Selys, 1863)",
167432,Ceriagrion malaisei,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,malaisei,,,,,"Schmidt, 1964",
167433,Dysphaea basitincta,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,EUPHAEIDAE,Dysphaea,basitincta,,,,,"Martin, 1904",
167435,Coeliccia hoanglienensis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Coeliccia,hoanglienensis,,,,,"Cuong, 2007",This species is known from males only.
167437,Devadatta ducatrix,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,DEVADATTIDAE,Devadatta,ducatrix,,,,,"Lieftinck, 1969",
167440,Orolestes octomaculatus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Orolestes,octomaculatus,,,,,"Martin, 1904","More research is needed on its differentiation from <span style=""font-style: italic;"">Orolestes</span> <span style=""font-style: italic;"">selysi</span> MacLachlan, 1895.<br/><p><br/></p>"
167441,Planaeschna viridis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Planaeschna,viridis,,,,,"Karube, 2004",
167443,Orolestes selysi,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,Orolestes,selysi,,,,,"McLachlan, 1895",
167446,Anotogaster flaveola,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Anotogaster,flaveola,,,,,"Lohmann, 1993","The species may be a form of <span style=""font-style: italic;"">Anotogaster sieboldii </span>(K. Wilson pers. comm. 2010)."
167447,Dysphaea gloriosa,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,EUPHAEIDAE,Dysphaea,gloriosa,,,,,"Fraser, 1938","<span style=""font-style: italic;""><br/></span>"
167449,Asiagomphus acco,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Asiagomphus,acco,,,,,"Asahina, 1996","<p>The species was described as <span style=""font-style: italic;"">Asiagomphus xanthenatus acco</span> and whilst it is almost certainly a distinct species it has not yet been published as such (but see Do <span style=""font-style: italic;"">et al. </span>2011).<br/></p>"
167450,Ceriagrion indochinense,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,indochinense,,,,,"Asahina, 1967",
167451,Anaciaeschna martini,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Anaciaeschna,martini,,,,,"(Selys, 1897)",
167452,Leptogomphus divaricatus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Leptogomphus,divaricatus,,,,,"Chao, 1984",
167455,Calicnemia mortoni,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Calicnemia,mortoni,,,,,"(Laidlaw, 1917)","<span style=""font-style: italic;""><br/></span>"
167456,Chlorogomphus sachiyoae,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CHLOROGOMPHIDAE,Chlorogomphus,sachiyoae,,,,,"Karube, 1995",
167458,Chlorogomphus vietnamensis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CHLOROGOMPHIDAE,Chlorogomphus,vietnamensis,,,,,"Asahina, 1969",This species was described only from a single female specimen.
167459,Indocnemis orang,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Indocnemis,orang,,,,,"(Förster in Laidlaw, 1907)","<span style=""font-style: italic;""></span>Laidlaw (1917) and Fraser (1923, 1933) treated this species under the name<span style=""font-style: italic;""> I. kempi</span>, which now considered a synonym of <span style=""font-style: italic;"">I. orang.</span>"
167462,Pseudothemis zonata,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Pseudothemis,zonata,,,,,"(Burmeister, 1839)",Originally described under the genus <em>Libellula</em> (Linnaeus) and subsequently became the genotype for <em>Pseudothemis</em> Kirby (1889). Chao (1962) synonymised <em>Orthetrum zonale</em> Navás with <em>Pseudothemis zonata</em>.
167463,Agriocnemis dabreui,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Agriocnemis,dabreui,,,,,"Fraser, 1920","Records of this species from Thailand and Malaysia have proved to actually be <span style=""font-style: italic;"">A. minima</span>, suggesting that the relationship of these two species needs to be re-examined, at the very least records of <span style=""font-style: italic;"">A. dabreui</span> from Lao PDR and Viet Nam must be checked; it seems likely that these records actually refer to <span style=""font-style: italic;"">A. minima</span>."
167464,Prodasineura laidlawii,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Prodasineura,laidlawii,,,,,"(Förster in Laidlaw, 1907)",
167467,Planaeschna cucphuongensis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Planaeschna,cucphuongensis,,,,,"Karube, 1999","This species is very similar to&#160;<span style=""font-style: italic;"">Planaeschna</span><em> chiengmaiensis</em> Asahina, 1981 and might eventually prove to be a junior synonym (Karube 1999)."
167468,Rhinocypha watsoni,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CHLOROCYPHIDAE,Rhinocypha,watsoni,,,,,"van Tol &amp; Rozendaal, 1995",
