assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
4164046,135621,Gobio alverniae,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,GOBIONIDAE,Gobio,alverniae,,,,"Kottelat &amp; Persat, 2005",Least Concern,,3.1,Unknown,Global & Europe
4164331,135623,Salmo fibreni,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salmo,fibreni,,,,"Zerunian &amp; Gandolfi, 1990",Vulnerable,D2,3.1,Unknown,Global & Europe
4165266,135628,Coregonus heglingus,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,heglingus,,,,"Schinz, 1822",Data Deficient,,3.1,Unknown,Global & Europe
4165832,135630,Rutilus panosi,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,LEUCISCIDAE,Rutilus,panosi,,,,"Bogutskaya &amp; Iliadou, 2006",Vulnerable,D2,3.1,Unknown,Global & Europe
4166746,135632,Coregonus alpinus,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,alpinus,,,,"Fatio, 1885",Least Concern,,3.1,Unknown,Global & Europe
4166875,135633,Coregonus danneri,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,danneri,,,,"Vogt, 1908",Vulnerable,D2,3.1,Unknown,Global & Europe
4167779,135637,Gasterosteus crenobiontus,ANIMALIA,CHORDATA,GASTEROSTEIFORMES,ACTINOPTERYGII,GASTEROSTEIDAE,Gasterosteus,crenobiontus,,,,"Bǎcescu &amp; Mayer, 1956",Extinct,,3.1,,Global & Europe
4168717,135640,Coregonus vandesius,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,vandesius,,,,"Richardson, 1836",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Europe
4168872,135641,Alburnus volviticus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,LEUCISCIDAE,Alburnus,volviticus,,,,"Freyhof &amp; Kottelat, 2007",Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global & Europe
4170323,135648,Cottus rondeleti,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,COTTIDAE,Cottus,rondeleti,,,,"Freyhof, Kottelat &amp; Nolte, 2005",Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Unknown,Global & Europe
4170465,135649,Squalius malacitanus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,LEUCISCIDAE,Squalius,malacitanus,,,,"Doadrio &amp; Carmona, 2006",Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global & Europe
4172249,135657,Barbus sperchiensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Barbus,sperchiensis,,,,"Stephanidis, 1950",Near Threatened,,3.1,Unknown,Global & Europe
4172893,135659,Gobio skadarensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,GOBIONIDAE,Gobio,skadarensis,,,,"Karaman, 1937",Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Unknown,Global & Europe
4173824,135662,Knipowitschia radovici,ANIMALIA,CHORDATA,GOBIIFORMES,ACTINOPTERYGII,GOBIIDAE,Knipowitschia,radovici,,,,"Kovačić, 2005",Vulnerable,D2,3.1,Unknown,Global & Europe
4174551,135666,Gasterosteus islandicus,ANIMALIA,CHORDATA,GASTEROSTEIFORMES,ACTINOPTERYGII,GASTEROSTEIDAE,Gasterosteus,islandicus,,,,"Sauvage, 1874",Least Concern,,3.1,Unknown,Global & Europe
4177949,135678,Squalius valentinus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,LEUCISCIDAE,Squalius,valentinus,,,,"Doadrio &amp; Carmona, 2006",Vulnerable,"B1ab(ii,iii,v)",3.1,Decreasing,Global & Europe
4180158,135683,Achondrostoma occidentale,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,LEUCISCIDAE,Achondrostoma,occidentale,,,,"(Robalo, Almada, Sousa Santos, Moreira &amp; Doadrio, 2005)",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Europe
4180763,135685,Cottus metae,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,COTTIDAE,Cottus,metae,,,,"Freyhof, Kottelat &amp; Nolte, 2005",Least Concern,,3.1,Unknown,Global & Europe
4180884,135686,Coregonus lucinensis,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,lucinensis,,,,"Thienemann, 1933",Vulnerable,D2,3.1,Increasing,Global & Europe
4181496,135688,Coregonus fontanae,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,fontanae,,,,"Schulz &amp; Freyhof, 2003",Least Concern,,3.1,Unknown,Global & Europe
4184380,135692,Salmo taleri,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salmo,taleri,,,,"(Karaman, 1933)",Data Deficient,,3.1,Unknown,Global & Europe
4184524,135693,Coregonus zuerichensis,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,zuerichensis,,,,"Nüsslin, 1882",Least Concern,,3.1,Unknown,Global & Europe
4185831,135698,Coregonus bavaricus,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,bavaricus,,,,"Hofer, 1909",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Unknown,Global & Europe
4186748,135701,Coregonus stigmaticus,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,stigmaticus,,,,"Regan, 1908",Endangered,"B2ab(ii,iii,v)",3.1,Unknown,Global & Europe
4188684,135711,Leuciscus oxyrrhis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,LEUCISCIDAE,Leuciscus,oxyrrhis,,,,"(La Blanchère, 1873)",Least Concern,,3.1,Unknown,Global & Europe
4188985,135713,Coregonus confusus,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,confusus,,,,"Fatio, 1885",Vulnerable,D2,3.1,Unknown,Global & Europe
4190267,135715,Coregonus albellus,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Coregonus,albellus,,,,"Fatio, 1890",Least Concern,,3.1,Unknown,Global & Europe
4192066,135718,Phoxinus strymonicus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,LEUCISCIDAE,Phoxinus,strymonicus,,,,"Kottelat, 2007",Endangered,B1ab(iii),3.1,Unknown,Global & Europe
4192889,135721,Pelasgus marathonicus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,LEUCISCIDAE,Pelasgus,marathonicus,,,,"(Vinciguerra, 1921)",Near Threatened,,3.1,Unknown,Global & Europe
4269762,13629,Moitessieria juvenisanguis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,MOITESSIERIIDAE,Moitessieria,juvenisanguis,,,,"Boeters &amp; Guittenberger, 1980",Vulnerable,D2,3.1,Unknown,Global & Europe
4272683,13631,Moitessieria locardi,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,MOITESSIERIIDAE,Moitessieria,locardi,,,,"Bourguignat, 1863",Least Concern,,3.1,Unknown,Global & Europe
4275380,13633,Spiralix rayi,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,MOITESSIERIIDAE,Spiralix,rayi,,,,"(Locard, 1882)",Least Concern,,3.1,Unknown,Global & Europe
4276762,13634,Moitessieria rolandiana,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,MOITESSIERIIDAE,Moitessieria,rolandiana,,,,"(Bourguignat, 1863)",Least Concern,,3.1,Stable,"Global, Europe & Mediterranean"
4280342,13636,Corseria corsica,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,MOITESSIERIIDAE,Corseria,corsica,,,,"(R. Bernasconi, 1994)",Critically Endangered,"B1ab(iii,v)",3.1,Unknown,"Global, Europe & Mediterranean"
4332142,136721,Bos primigenius,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BOVIDAE,Bos,primigenius,,,,"Bojanus, 1827",Extinct,,3.1,,Global
4352840,13706,Monolistra bolei,ANIMALIA,ARTHROPODA,ISOPODA,MALACOSTRACA,SPHAEROMATIDAE,Monolistra,bolei,,,,"(Sket, 1960)",Endangered,B1+2c,2.3,,Global
4353035,13708,Monolistra calopyge,ANIMALIA,ARTHROPODA,ISOPODA,MALACOSTRACA,SPHAEROMATIDAE,Monolistra,calopyge,,,,"Sket, 1982",Vulnerable,D2,2.3,,Global
4353212,13709,Monolistra schottlaenderi,ANIMALIA,ARTHROPODA,ISOPODA,MALACOSTRACA,SPHAEROMATIDAE,Monolistra,schottlaenderi,,,,"Stammer, 1930",Vulnerable,D2,2.3,,Global
4354064,13705,Monolistra racovitzai ssp. conopyge,ANIMALIA,ARTHROPODA,ISOPODA,MALACOSTRACA,SPHAEROMATIDAE,Monolistra,racovitzai,subspecies,conopyge,,"Sket, 1965",Endangered,B1+2c,2.3,,Global
4354155,13707,Monolistra spinosissima,ANIMALIA,ARTHROPODA,ISOPODA,MALACOSTRACA,SPHAEROMATIDAE,Monolistra,spinosissima,,,,"(Racovitza, 1929)",Endangered,B1+2bce,2.3,,Global
4355209,13836,Montserratina bofilliana,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CANARIELLIDAE,Montserratina,bofilliana,,,,"Fagot, 1884",Near Threatened,,3.1,Unknown,Global & Europe
4363933,13903,Moserius percoi,ANIMALIA,ARTHROPODA,ISOPODA,MALACOSTRACA,TRICHONISCIDAE,Moserius,percoi,,,,"Strouhal, 1940",Vulnerable,D2,2.3,,Global
4425696,14228,Myrmica bibikoffi,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,FORMICIDAE,Myrmica,bibikoffi,,,,"Kutter, 1963",Vulnerable,D2,2.3,,Global
4425775,14231,Myrmica faniensis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,FORMICIDAE,Myrmica,faniensis,,,,"Boven, 1970",Vulnerable,D2,2.3,,Global
4425806,14232,Myrmica hirsuta,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,FORMICIDAE,Myrmica,hirsuta,,,,"Elmes, 1978",Vulnerable,D2,2.3,,Global
4425904,14235,Myrmica myrmicoxena,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,FORMICIDAE,Myrmica,myrmicoxena,,,,"Forel, 1895",Vulnerable,D2,2.3,,Global
4425966,14237,Myrmica samnitica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,FORMICIDAE,Myrmica,samnitica,,,,"Mei, 1987",Vulnerable,D2,2.3,,Global
4426059,14240,Myrmica laurae,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,FORMICIDAE,Myrmica,laurae,,,,"(Emery, 1907)",Vulnerable,D2,2.3,,Global
4426090,14241,Myrmica winterae,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,FORMICIDAE,Myrmica,winterae,,,,"(Kutter, 1973)",Vulnerable,D2,2.3,,Global
4426121,14242,Myrmica symbiotica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,FORMICIDAE,Myrmica,symbiotica,,,,"(Menozzi, 1925)",Vulnerable,D2,2.3,,Global
4433789,14341,Napaeus isletae,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENIDAE,Napaeus,isletae,,,,"Groh &amp; Ibanez, 1992",Critically Endangered,B2ab(iii),3.1,Unknown,Global & Europe
4433978,14342,Napaeus pygmaeus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENIDAE,Napaeus,pygmaeus,,,,"Ibanez &amp; Alonso, 1993",Least Concern,,3.1,Stable,Global & Europe
4460738,14793,Niphargobates orophobata,ANIMALIA,ARTHROPODA,AMPHIPODA,MALACOSTRACA,NIPHARGIDAE,Niphargobates,orophobata,,,,"Sket, 1981",Vulnerable,D2,2.3,,Global
4460769,14794,Niphargobates lefkodemonaki,ANIMALIA,ARTHROPODA,AMPHIPODA,MALACOSTRACA,NIPHARGIDAE,Niphargobates,lefkodemonaki,,,,"Sket, 1990",Vulnerable,D2,2.3,,Global
4460800,14795,Niphargus aberrans,ANIMALIA,ARTHROPODA,AMPHIPODA,MALACOSTRACA,NIPHARGIDAE,Niphargus,aberrans,,,,"Sket, 1972",Vulnerable,D2,2.3,,Global
4460865,14797,Niphargus hadzii,ANIMALIA,ARTHROPODA,AMPHIPODA,MALACOSTRACA,NIPHARGIDAE,Niphargus,hadzii,,,,"Rejic, 1956",Vulnerable,D2,2.3,,Global
4460896,14798,Niphargus ilidzensis ssp. slovenicus,ANIMALIA,ARTHROPODA,AMPHIPODA,MALACOSTRACA,NIPHARGIDAE,Niphargus,ilidzensis,subspecies,slovenicus,,"S.Karaman, 1932",Vulnerable,D2,2.3,,Global
4461061,14801,Niphargus spoeckeri,ANIMALIA,ARTHROPODA,AMPHIPODA,MALACOSTRACA,NIPHARGIDAE,Niphargus,spoeckeri,,,,"Schellenberg, 1933",Vulnerable,D2,2.3,,Global
4461140,14802,Niphargus sphagnicolus,ANIMALIA,ARTHROPODA,AMPHIPODA,MALACOSTRACA,NIPHARGIDAE,Niphargus,sphagnicolus,,,,"Rejic, 1956",Vulnerable,D2,2.3,,Global
4461171,14809,Nitocrella stochi,ANIMALIA,ARTHROPODA,HARPACTICOIDA,HEXANAUPLIA,AMEIRIDAE,Nitocrella,stochi,,,,"Pesce &amp; Galassi, 1987",Vulnerable,D2,2.3,,Global
4461202,14803,Niphargus stenopus,ANIMALIA,ARTHROPODA,AMPHIPODA,MALACOSTRACA,NIPHARGIDAE,Niphargus,stenopus,,,,"Sket, 1960",Vulnerable,D2,2.3,,Global
4461233,14810,Nitocrella slovenica,ANIMALIA,ARTHROPODA,HARPACTICOIDA,HEXANAUPLIA,AMEIRIDAE,Nitocrella,slovenica,,,,"Petkovski, 1959",Vulnerable,D2,2.3,,Global
4488452,15019,Obelus despreauxii,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,GEOMITRIDAE,Obelus,despreauxii,,,,"(d'Orbigny, 1839)",Vulnerable,D2,3.1,Decreasing,Global & Europe
4498627,15168,Oestophora ortizi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,TRISSEXODONTIDAE,Oestophora,ortizi,,,,"Winter &amp; Ripken, 1991",Near Threatened,,3.1,Unknown,"Global, Europe & Mediterranean"
4500356,15187,Ohridohauffenia drimica,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Ohridohauffenia,drimica,,,,"(Radoman, 1964)",Extinct,,3.1,Decreasing,"Global, Europe & Mediterranean"
4586321,15446,Orcula austriaca,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ORCULIDAE,Orcula,austriaca,,,,"Zimmermann, 1932",Least Concern,,3.1,Unknown,Global & Europe
4586462,15447,Orcula fuchsi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ORCULIDAE,Orcula,fuchsi,,,,"Zimmermann, 1931",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global & Europe
4586623,15448,Orcula pseudodolium,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ORCULIDAE,Orcula,pseudodolium,,,,"A.J. Wagner, 1912",Near Threatened,,3.1,Decreasing,Global & Europe
4643586,154821,Psednos andriashevi,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,LIPARIDAE,Psednos,andriashevi,,,,"Chernova, 2001",Data Deficient,,3.1,Unknown,Global
4777122,155331,Renea moutonii,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,ACICULIDAE,Renea,moutonii,,,,"(Dupuy, 1849)",Near Threatened,,3.1,Unknown,Global & Europe
4778225,155339,Spiralix vitrea,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,MOITESSIERIIDAE,Spiralix,vitrea,,,,"(Draparnaud, 1801)",Near Threatened,,3.1,Unknown,"Global, Europe & Mediterranean"
4778388,155340,Plagigeyeria deformata,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Plagigeyeria,deformata,,,,"(Nicolas, 1891)",Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Unknown,"Global, Europe & Mediterranean"
4779007,155347,Hemicycla pouchet,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HELICIDAE,Hemicycla,pouchet,,,,"(A. Férussac, 1821)",Vulnerable,B2ab(ii),3.1,Decreasing,Global & Europe
4779228,155358,Xerocrassa moraguesi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,GEOMITRIDAE,Xerocrassa,moraguesi,,,,"(Kobelt, 1883)",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Unknown,"Global, Europe & Mediterranean"
4779446,155359,Leiostyla falknerorum,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,LAURIIDAE,Leiostyla,falknerorum,,,,"Bank, Groh &amp; Ripken, 2002",Endangered,B2ab(iii),3.1,Unknown,Global & Europe
4780762,155466,Pontobelgrandiella nitida,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pontobelgrandiella,nitida,,,,"(Angelov, 1972)",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
4780996,155468,Iglica concii,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,MOITESSIERIIDAE,Iglica,concii,,,,"(Allegretti, 1944)",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
4781699,155471,Lyhnidia karamani,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Lyhnidia,karamani,,,,"Hadzisce, 1959",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,"Global, Europe & Mediterranean"
4781994,155473,Bythinella samecana,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,BYTHINELLIDAE,Bythinella,samecana,,,,"Clessin, 1911",Data Deficient,,3.1,Decreasing,"Global, Europe & Mediterranean"
4784600,155478,Anagastina hadouphylax,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Anagastina,hadouphylax,,,,"(Schütt, 1959)",Critically Endangered,B1ab(iii),3.1,Unknown,"Global, Europe & Mediterranean"
4784986,155480,Pseudamnicola bacescui,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pseudamnicola,bacescui,,,,"Grossu, 1986",Vulnerable,D2,3.1,Unknown,Global & Europe
4785249,155482,Iglica maasseni,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,MOITESSIERIIDAE,Iglica,maasseni,,,,"Schütt, 1980",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
4785359,155483,Pezzolia radapalladis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pezzolia,radapalladis,,,,"Bodon &amp; Giusti, 1986",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,"Global, Europe & Mediterranean"
4785618,155485,Anagastina vidrovani,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Anagastina,vidrovani,,,,"(Radoman, 1973)",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
4785718,155486,Bythinella zyvionteki,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,BYTHINELLIDAE,Bythinella,zyvionteki,,,,"Falniowski, 1987",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Europe
4785857,155487,Bythinella cylindracea,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,BYTHINELLIDAE,Bythinella,cylindracea,,,,"(Paladilhe, 1869)",Data Deficient,,3.1,Unknown,Global & Europe
4785992,155488,Paladilhiopsis pretneri,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,MOITESSIERIIDAE,Paladilhiopsis,pretneri,,,,"Bole &amp; Velkovrh, 1987",Near Threatened,,3.1,Unknown,"Global, Europe & Mediterranean"
4786103,155489,Plagigeyeria montenigrina,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Plagigeyeria,montenigrina,,,,"Bole, 1961",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
4786357,155490,Iglica eximia,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,MOITESSIERIIDAE,Iglica,eximia,,,,"Bole, 1967",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
4786450,155491,Saxurinator orthodoxus,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Saxurinator,orthodoxus,,,,"Schütt, 1960",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,"Global, Europe & Mediterranean"
4786593,155492,Graziana adlitzensis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Graziana,adlitzensis,,,,"W. Fischer &amp; P. Reischütz, 1995",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Europe
4786741,155493,Pseudamnicola macrostoma,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pseudamnicola,macrostoma,,,,"(Küster, 1853)",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
4787778,155496,Moitessieria seminiana,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,MOITESSIERIIDAE,Moitessieria,seminiana,,,,"Boeters, 2003",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
4787897,155497,Hauffenia lucidula,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Hauffenia,lucidula,,,,"(Angelov, 1967)",Critically Endangered,B2ab(iii),3.1,Unknown,Global & Europe
4789193,155506,Dalmatinella fluviatilis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Dalmatinella,fluviatilis,,,,"Radoman, 1973",Endangered,B2ab(iii),3.1,Unknown,"Global, Europe & Mediterranean"
4789311,155507,Pontobelgrandiella bureschi,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pontobelgrandiella,bureschi,,,,"(Angelov, 1976)",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
4789430,155508,Horatia macedonica,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Horatia,macedonica,,,,"(Kuscer, 1937)",Vulnerable,D2,3.1,Unknown,Global & Europe
4789579,155509,Kerkia brezicensis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Kerkia,brezicensis,,,,"Bodon &amp; Cianfanelli, 1996",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
4789702,155510,Guadiella ramosae,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Guadiella,ramosae,,,,"Boeters, 2003",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
4790285,155513,Saxurinator microbeliscus,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Saxurinator,microbeliscus,,,,"Schütt, 1968",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
4791970,155520,Radomaniola haesitans,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Radomaniola,haesitans,,,,"(Westerlund, 1881)",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
4792095,155521,Bythinella padana,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,BYTHINELLIDAE,Bythinella,padana,,,,"Bernasconi, 1989",Data Deficient,,3.1,Unknown,Global & Europe
4792194,155522,Graecoanatolica vegorriticola,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Graecoanatolica,vegorriticola,,,,"(Schütt, 1962)",Critically Endangered,"B1ab(i,iii,iv)c(iv)+2ab(i,iii,iv)c(iv)",3.1,Unknown,"Global, Europe & Mediterranean"
4792366,155523,Islamia trichoniana,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Islamia,trichoniana,,,,"Radoman, 1979",Critically Endangered,B1ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
4792690,155525,Bythiospeum sterkianum,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,MOITESSIERIIDAE,Bythiospeum,sterkianum,,,,"(Clessin, 1882)",Endangered,"B2ab(iii,v)",3.1,Decreasing,Global & Europe
4792835,155526,Belgrandia lusitanica,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Belgrandia,lusitanica,,,,"(Paladilhe, 1867)",Endangered,B2ab(iii),3.1,Unknown,Global & Europe
4792966,155527,Eupaludestrina foxianensis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,COCHLIOPIDAE,Eupaludestrina,foxianensis,,,,"(De Stefani, 1883)",Endangered,B2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
4793277,155529,Pseudamnicola virescens,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pseudamnicola,virescens,,,,"(Küster, 1853)",Data Deficient,,3.1,Unknown,Global & Europe
4793966,155533,Turcorientalia hohenackeri,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Turcorientalia,hohenackeri,,,,"(Küster, 1853)",Vulnerable,B2ab(iii),3.1,Unknown,"Global, Europe & Mediterranean"
4794089,155534,Islamia pusilla,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Islamia,pusilla,,,,"(Piersanti, 1952)",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
4794247,155536,Iberhoratia gatoa,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Iberhoratia,gatoa,,,,"(Boeters, 1980)",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
4795350,155541,Ohrigocea ornata,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Ohrigocea,ornata,,,,"(Radoman, 1957)",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,"Global, Europe & Mediterranean"
