internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
162144,Anthyllis hystrix,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Anthyllis,hystrix,,,,,"(Willk. ex F.Barceló) Cardona, Contandr. &amp; E.Sierra",
162229,Ophrys melitensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Ophrys,melitensis,,,,,(Salkowski) J et P Devillers-Terschuren,"<em>Ophrys melitensis&#160;</em>is treated by some as one morphologically and phenologically highly variable entity of&#160;<em>Ophrys × flavicans.</em>&#160;The total range of&#160;<em>Ophrys ×&#160;flavicans&#160;</em>extends from Cataluna across the Balearic Islands, southern France and mainland Italy to Dalmatia, Sicily and Malta (Pedersen&#160;and Faurholdt 2007).<em>&#160;</em>"
162906,Helicocranchia pfefferi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Helicocranchia,pfefferi,,,,,"Massy, 1907","The type locality is off Ireland (51°54'N, 11°57'W) in the northeast Atlantic. Because there are so many undescribed species in this genus, the distribution of&#160;<em>Helicocranchia pfefferi</em>&#160;outside the northeast Atlantic is very uncertain. It is likely that the species referred to around Hawaii as <em>H. pfefferi</em> is in fact a different (and probably undescribed) species (Young and Mangold 2014)."
162910,Chtenopteryx sicula,ANIMALIA,MOLLUSCA,CEPHALOPODA,BATHYTEUTHIDA,CHTENOPTERYGIDAE,Chtenopteryx,sicula,,,,,"(Verany, 1851)","This is the type species of the genus. The type locality is off Messina,  Italy. The identity of <span style=""font-style: italic;"">C. sicula</span> remains uncertain as two similar species appear to be present in the Mediterranean Sea and it is not clear to which the original description pertains (Young and Vecchione 2006). &#160;Hence, it is not possible to determine the true distribution of <em>C. sicula</em> and further taxonomic work is urgently required."
162963,Muusoctopus pseudonymus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,ENTEROCTOPODIDAE,Muusoctopus,pseudonymus,,,,,"(Grimpe, 1922)","Gleadall (2004) erected <span style=""font-style: italic;"">Muusoctopus</span> for <span style=""font-style: italic;"">Benthoctopus januarii</span> (Hoyle 1885) on the grounds that <span style=""font-style: italic;"">Benthoctopus</span> was no longer valid because the type species has been recognised as a <span style=""font-style: italic;"">Bathypolypus</span>. We have placed all species previously assigned to <span style=""font-style: italic;"">Benthoctopus</span> in <span style=""font-style: italic;"">Muusoctopus</span> since preliminary genetic data provide no evidence that this group is polyphyletic (as has been previously suggested).<br/><br/>There are taxonomic issues surrounding this species. Only the holotype can be confirmed as this species. It is possibly a junior synonym of <span style=""font-style: italic;"">Muusoctopus normani</span> (Massy 1907) but there is considerable distance between the known distributions (separated by deep water). Furthermore, although it shares the small suckers and VV funnel organ, its gill lamellae counts are marginally outside those of <em>M. normani</em>.&#160; It is likely a valid but poorly known species."
163079,Mastigoteuthis atlantica,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,MASTIGOTEUTHIDAE,Mastigoteuthis,atlantica,,,,,"Joubin, 1933","This species forms part of the <span style=""font-style: italic;"">Mastigoteuthis glaukopsis</span> species group. It is currently composed of three species: <span style=""font-style: italic;"">Mastigoteuthis atlantica</span>, in the Atlantic Ocean; <span style=""font-style: italic;"">M. famelica</span>, in the Pacific Ocean; and <span style=""font-style: italic;"">M. glaukopis</span> in the Indian Ocean. There is little difference in the morphology of <span style=""font-style: italic;"">M. glaukopis</span> and <span style=""font-style: italic;"">M. atlantica</span> and the two species may be synonymous (Vecchione and Young 2007)."
163225,Grimpoteuthis umbellata,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OPISTHOTEUTHIDAE,Grimpoteuthis,umbellata,,,,,"(Fischer, 1883)","<span style=""font-style: italic;""></span>This species, originally described as <span style=""font-style: italic;"">Cirroteuthis umbellata</span> Fischer, 1883, is the type species for <span style=""font-style: italic;"">Grimpoteuthis</span>. It is known only from the type specimen, which is in extremely poor condition (Collins 2003, Collins and Villanueva 2006). Because <span style=""font-style: italic;"">G. umbellata</span> remains poorly described, the ‘true’ form of <span style=""font-style: italic;"">Grimpoteuthis</span> remains unknown. New collections from the type locality (between Fayal and San Miguel in the Azores at 37°55'N, 20°22'W and in 2,235 m of water) are required to solve the taxonomic issues. This species may be the senior synonym of <span style=""font-style: italic;"">G. discoveryi</span> or <span style=""font-style: italic;"">G. wuelkeri</span> (Collins 2003).<span class=""authority""><span class=""url""><span class=""url""></span>"
163238,Planctoteuthis levimana,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CHIROTEUTHIDAE,Planctoteuthis,levimana,,,,,"(Lönnberg, 1896)",
165121,Lycopodium madeirense,PLANTAE,TRACHEOPHYTA,LYCOPODIOPSIDA,LYCOPODIALES,LYCOPODIACEAE,Lycopodium,madeirense,,,,,J.H.Wilce,
165231,Asplenium azoricum,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,ASPLENIACEAE,Asplenium,azoricum,,,,,"(Milde) Lovis, Rasbach &amp; Reichst.",
