internalTaxonId,scientificName,name,language,main
70613898,Troglophilus zoiai,Zoia's Cave-cricket,English,true
17046324,Dolichopoda patrizii,Petalas Cave-cricket,English,true
17046327,Dolichopoda pavesii,Cephalonia Cave-cricket,English,true
68314680,Dolichopoda petrochilosi,Pan Cave-cricket,English,true
68315084,Dolichopoda unicolor,Katafygi Cave-cricket,English,true
68315135,Dolichopoda vandeli,Orchomenos Cave-cricket,English,true
68485526,Troglophilus lagoi,Lago's Cave-cricket,English,true
68485565,Troglophilus marinae,San Torini Cave-cricket,English,true
64529440,Anadrymadusa brevipennis,Short-winged Tonged Bush-cricket,English,true
44710646,Bradyporus oniscus,Wood-louse Glandular Bush-cricket,English,true
44711866,Eupholidoptera pallipes,Pale-legged Marbled Bush-cricket,English,true
68450071,Parnassiana chelmos,Chelmos Greek Bush-cricket,English,true
68450152,Parnassiana coracis,Vardousia Greek Bush-cricket,English,true
68450165,Parnassiana dirphys,Dirphys Greek Bush-cricket,English,true
68450223,Parnassiana fusca,Tawny Greek Bush-cricket,English,true
68450237,Parnassiana gionica,Giona Greek Bush-cricket,English,true
68450241,Parnassiana menalon,Menalon Greek Bush-cricket,English,true
68450251,Parnassiana nigromarginata,Akarnanika Greek Bush-cricket,English,true
68450271,Parnassiana panaetolikon,Panaitoliko Greek Bush-cricket,English,true
68450303,Parnassiana parnassica,Parnassos Greek Bush-cricket,English,true
68450311,Parnassiana parnon,Parnon Greek Bush-cricket,English,true
68450318,Parnassiana tenuis,Slim Greek Bush-cricket,English,true
68450364,Parnassiana tymphiensis,Tymphi Greek Bush-cricket,English,true
68450372,Parnassiana tymphrestos,Tymphrestos Greek Bush-cricket,English,true
68451909,Pholidoptera lucasi,Lucas' Dark Bush-cricket,English,true
44698034,Rhacocleis agiostratica,Agiostrati Bush-cricket,English,true
44698051,Rhacocleis crypta,Gavrogo Bush-cricket,English,true
44698053,Rhacocleis derrai,Cretan Bush-cricket,English,true
44698055,Rhacocleis distinguenda,Lesbos Bush-cricket,English,true
44698057,Rhacocleis edentata,Toothless Bush-cricket,English,true
44698059,Rhacocleis ferdinandi,Ferdinand's Bush-cricket,English,true
44698070,Rhacocleis graeca,Greek Bush-cricket,English,true
44698072,Rhacocleis insularis,Cyclades Bush-cricket,English,true
44698076,Rhacocleis lithoscirtetes,Stone-jumping Bush-cricket,English,true
44698104,Rhacocleis trilobata,Three-lobed Bush-cricket,English,true
44698115,Rhacocleis uvarovi,Uvarov's Bush-cricket,English,true
44698141,Rhacocleis werneri,Werner's Bush-cricket,English,true
70613415,Dolichopoda calidnae,Kalymnos Cave-cricket,English,true
68468653,Saga hellenica,Greek Predatory Bush-cricket,English,true
68455994,Poecilimon laevissimus,Transionian Bright Bush-cricket,English,true
87999248,Prionotropis willemsorum,Willemses' Stone Grasshopper,English,true
90853972,Dolichopoda ochtoniai,Ochtonia Cave-cricket,English,true
90854150,Dolichopoda saraolacosi,Saraolakos Cave-cricket,English,true
99773552,Rhacocleis andikithirensis,Andikithira Bush-cricket,English,true
16084613,Chorthippus crassiceps,Plump-headed Grasshopper,English,true
68313777,Dolichopoda cassagnaui,Cassagnau's Cave-cricket,English,true
70613726,Dolichopoda kalithea,Kalithea Cave-cricket,English,true
