internalTaxonId	scientificName	kingdomName	phylumName	className	orderName	familyName	genusName	speciesName	infraType	infraName	infraAuthority	subpopulationName	authority	taxonomicNotes
197702	Typhlatya miravetensis	ANIMALIA	ARTHROPODA	MALACOSTRACA	DECAPODA	ATYIDAE	Typhlatya	miravetensis	NA	NA	NA	NA	Sanz &amp; Platvoet, 1995	NA
197723	Troglocaris bosnica	ANIMALIA	ARTHROPODA	MALACOSTRACA	DECAPODA	ATYIDAE	Troglocaris	bosnica	NA	NA	NA	NA	Sket &amp; Zakšek, 2009	NA
197798	Troglocaris neglecta	ANIMALIA	ARTHROPODA	MALACOSTRACA	DECAPODA	ATYIDAE	Troglocaris	neglecta	NA	NA	NA	NA	Sket &amp; Zakšek, 2009	NA
197826	Typhlocaris salentina	ANIMALIA	ARTHROPODA	MALACOSTRACA	DECAPODA	TYPHLOCARIDIDAE	Typhlocaris	salentina	NA	NA	NA	NA	Caroli, 1923	NA
197851	Dugastella valentina	ANIMALIA	ARTHROPODA	MALACOSTRACA	DECAPODA	ATYIDAE	Dugastella	valentina	NA	NA	NA	NA	(Ferrer Galdiano, 1924)	NA
198142	Troglocaris kapelana	ANIMALIA	ARTHROPODA	MALACOSTRACA	DECAPODA	ATYIDAE	Troglocaris	kapelana	NA	NA	NA	NA	Sket &amp; Zakšek, 2009	NA
198319	Gallocaris inermis	ANIMALIA	ARTHROPODA	MALACOSTRACA	DECAPODA	ATYIDAE	Gallocaris	inermis	NA	NA	NA	NA	(Fage, 1937)	NA
198354	Troglocaris anophthalma ssp. intermedia	ANIMALIA	ARTHROPODA	MALACOSTRACA	DECAPODA	ATYIDAE	Troglocaris	anophthalma	subspecies	intermedia	NA	NA	Babić, 1922	NA
198366	Troglocaris anophthalma ssp. anophthalma	ANIMALIA	ARTHROPODA	MALACOSTRACA	DECAPODA	ATYIDAE	Troglocaris	anophthalma	subspecies	anophthalma	NA	NA	(Kollar, 1848)	NA
10338	Hydrotarsus compunctus	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	DYTISCIDAE	Hydrotarsus	compunctus	NA	NA	NA	NA	(Wollaston, 1865)	NA
10339	Hydrotarsus pilosus	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	DYTISCIDAE	Hydrotarsus	pilosus	NA	NA	NA	NA	Guignot, 1949	NA
10808	Imnadia panonica	ANIMALIA	ARTHROPODA	BRANCHIOPODA	DIPLOSTRACA	LIMNADIIDAE	Imnadia	panonica	NA	NA	NA	NA	Marinček &amp; Petrov, 1984	NA
10806	Imnadia cristata	ANIMALIA	ARTHROPODA	BRANCHIOPODA	DIPLOSTRACA	LIMNADIIDAE	Imnadia	cristata	NA	NA	NA	NA	Marinček, 1972	NA
10807	Imnadia banatica	ANIMALIA	ARTHROPODA	BRANCHIOPODA	DIPLOSTRACA	LIMNADIIDAE	Imnadia	banatica	NA	NA	NA	NA	Marinček &amp; Valvajter, 1982	NA
11356	Lasius reginae	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Lasius	reginae	NA	NA	NA	NA	Faber, 1967	NA
11759	Leptothorax buschingeri	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Leptothorax	buschingeri	NA	NA	NA	NA	Kutter, 1967	NA
12649	Macrothele cretica	ANIMALIA	ARTHROPODA	ARACHNIDA	ARANEAE	MACROTHELIDAE	Macrothele	cretica	NA	NA	NA	NA	Kulczynski, 1903	According to the World Spider Catalog&#160;<em>Macrothele</em> should be placed in its own family the Macrothelidae.
1276	Androniscus stygius ssp. dentatus	ANIMALIA	ARTHROPODA	MALACOSTRACA	ISOPODA	TRICHONISCIDAE	Androniscus	stygius	subspecies	dentatus	NA	NA	Strouhal, 1939	NA
13014	Meladema imbricata	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	DYTISCIDAE	Meladema	imbricata	NA	NA	NA	NA	Wollaston, 1871	NA
13015	Meladema lanio	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	DYTISCIDAE	Meladema	lanio	NA	NA	NA	NA	Falkenstrom, 1938	NA
13259	Metacyclops gasparoi	ANIMALIA	ARTHROPODA	HEXANAUPLIA	CYCLOPOIDA	CYCLOPIDAE	Metacyclops	gasparoi	NA	NA	NA	NA	Stoch, 1987	NA
13260	Metacyclops postojnae	ANIMALIA	ARTHROPODA	HEXANAUPLIA	CYCLOPOIDA	CYCLOPIDAE	Metacyclops	postojnae	NA	NA	NA	NA	Brancelj, 1987	NA
13706	Monolistra bolei	ANIMALIA	ARTHROPODA	MALACOSTRACA	ISOPODA	SPHAEROMATIDAE	Monolistra	bolei	NA	NA	NA	NA	(Sket, 1960)	NA
13708	Monolistra calopyge	ANIMALIA	ARTHROPODA	MALACOSTRACA	ISOPODA	SPHAEROMATIDAE	Monolistra	calopyge	NA	NA	NA	NA	Sket, 1982	NA
13709	Monolistra schottlaenderi	ANIMALIA	ARTHROPODA	MALACOSTRACA	ISOPODA	SPHAEROMATIDAE	Monolistra	schottlaenderi	NA	NA	NA	NA	Stammer, 1930	NA
13705	Monolistra racovitzai ssp. conopyge	ANIMALIA	ARTHROPODA	MALACOSTRACA	ISOPODA	SPHAEROMATIDAE	Monolistra	racovitzai	subspecies	conopyge	NA	NA	Sket, 1965	NA
13707	Monolistra spinosissima	ANIMALIA	ARTHROPODA	MALACOSTRACA	ISOPODA	SPHAEROMATIDAE	Monolistra	spinosissima	NA	NA	NA	NA	(Racovitza, 1929)	NA
13903	Moserius percoi	ANIMALIA	ARTHROPODA	MALACOSTRACA	ISOPODA	TRICHONISCIDAE	Moserius	percoi	NA	NA	NA	NA	Strouhal, 1940	NA
14228	Myrmica bibikoffi	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Myrmica	bibikoffi	NA	NA	NA	NA	Kutter, 1963	NA
14231	Myrmica faniensis	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Myrmica	faniensis	NA	NA	NA	NA	Boven, 1970	NA
14232	Myrmica hirsuta	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Myrmica	hirsuta	NA	NA	NA	NA	Elmes, 1978	NA
14235	Myrmica myrmicoxena	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Myrmica	myrmicoxena	NA	NA	NA	NA	Forel, 1895	NA
14237	Myrmica samnitica	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Myrmica	samnitica	NA	NA	NA	NA	Mei, 1987	NA
14240	Myrmica laurae	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Myrmica	laurae	NA	NA	NA	NA	(Emery, 1907)	NA
14241	Myrmica winterae	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Myrmica	winterae	NA	NA	NA	NA	(Kutter, 1973)	NA
14242	Myrmica symbiotica	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Myrmica	symbiotica	NA	NA	NA	NA	(Menozzi, 1925)	NA
14793	Niphargobates orophobata	ANIMALIA	ARTHROPODA	MALACOSTRACA	AMPHIPODA	NIPHARGIDAE	Niphargobates	orophobata	NA	NA	NA	NA	Sket, 1981	NA
14794	Niphargobates lefkodemonaki	ANIMALIA	ARTHROPODA	MALACOSTRACA	AMPHIPODA	NIPHARGIDAE	Niphargobates	lefkodemonaki	NA	NA	NA	NA	Sket, 1990	NA
14795	Niphargus aberrans	ANIMALIA	ARTHROPODA	MALACOSTRACA	AMPHIPODA	NIPHARGIDAE	Niphargus	aberrans	NA	NA	NA	NA	Sket, 1972	NA
14797	Niphargus hadzii	ANIMALIA	ARTHROPODA	MALACOSTRACA	AMPHIPODA	NIPHARGIDAE	Niphargus	hadzii	NA	NA	NA	NA	Rejic, 1956	NA
14798	Niphargus ilidzensis ssp. slovenicus	ANIMALIA	ARTHROPODA	MALACOSTRACA	AMPHIPODA	NIPHARGIDAE	Niphargus	ilidzensis	subspecies	slovenicus	NA	NA	S.Karaman, 1932	NA
14801	Niphargus spoeckeri	ANIMALIA	ARTHROPODA	MALACOSTRACA	AMPHIPODA	NIPHARGIDAE	Niphargus	spoeckeri	NA	NA	NA	NA	Schellenberg, 1933	NA
14802	Niphargus sphagnicolus	ANIMALIA	ARTHROPODA	MALACOSTRACA	AMPHIPODA	NIPHARGIDAE	Niphargus	sphagnicolus	NA	NA	NA	NA	Rejic, 1956	NA
14809	Nitocrella stochi	ANIMALIA	ARTHROPODA	HEXANAUPLIA	HARPACTICOIDA	AMEIRIDAE	Nitocrella	stochi	NA	NA	NA	NA	Pesce &amp; Galassi, 1987	NA
14803	Niphargus stenopus	ANIMALIA	ARTHROPODA	MALACOSTRACA	AMPHIPODA	NIPHARGIDAE	Niphargus	stenopus	NA	NA	NA	NA	Sket, 1960	NA
14810	Nitocrella slovenica	ANIMALIA	ARTHROPODA	HEXANAUPLIA	HARPACTICOIDA	AMEIRIDAE	Nitocrella	slovenica	NA	NA	NA	NA	Petkovski, 1959	NA
157479	Delagrangeus schurmanni	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	CERAMBYCIDAE	Delagrangeus	schurmanni	NA	NA	NA	NA	Sama, 1985	NA
157481	Athous zuzartei	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Athous	zuzartei	NA	NA	NA	NA	Zapata &amp; Sánchez-Ruiz, 2005	NA
157509	Ampedus francolinus	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Ampedus	francolinus	NA	NA	NA	NA	Bouwer, 1984	NA
157511	Crotchiella brachyptera	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	CERAMBYCIDAE	Crotchiella	brachyptera	NA	NA	NA	NA	Israelson, 1985	NA
157559	Athous recaldei	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Athous	recaldei	NA	NA	NA	NA	Zapata &amp; Sánchez-Ruiz, 2005	NA
157579	Leipaspis pinicola	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	TROGOSITIDAE	Leipaspis	pinicola	NA	NA	NA	NA	Wollaston, 1862	NA
157583	Hylis slipinskii	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	EUCNEMIDAE	Hylis	slipinskii	NA	NA	NA	NA	Burakowski &amp; Buchholz, 1991	NA
157591	Brachygonus meraculus	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Brachygonus	meraculus	NA	NA	NA	NA	(Reitter, 1889)	NA
157611	Ampedus gallicus	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Ampedus	gallicus	NA	NA	NA	NA	Bouwer, 1990	"<span style=""font-style: italic;"">Ampedus gallicus</span> has been described as 'new to science' from France but has not been reported elsewhere. It seems unlikely that there really is an endemic French <span style=""font-style: italic;"">Ampedus </span>and so this species is probably going to be synonymised with another <span style=""font-style: italic;"">Ampedus </span>species at some stage in the future. Until such a review takes place, <span style=""font-style: italic;"">A. gallicus</span> must remain as a separate species and be assessed for the Red List separately. It is within the <span style=""font-style: italic;"">A. nemoralis</span> group."
157633	Alestrus dolosus	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Alestrus	dolosus	NA	NA	NA	NA	(Crotch, 1867)	NA
157635	Pediacus tabellatus	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	CUCUJIDAE	Pediacus	tabellatus	NA	NA	NA	NA	Wollaston, 1864	"The taxonomic status of the species needs to be confirmed. Wollaston (died 1878) tells in the original description: 'the only
specimen which I have yet seen of this insect was captured by myself (beneath
the bark of a felled Spanish chestnut-tree) at the Agua Mansa, in Tenerife.
Possibly it may be but a geographical state of the European <span style=""font-style: italic;"">P. depressus</span>; but
further material would be necessary, for comparison, before such could be
ascertained'."
157666	Athous mendesi	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Athous	mendesi	NA	NA	NA	NA	Giuseppe &amp; Serrano, 2003	NA
157687	Ampedus callegarii	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Ampedus	callegarii	NA	NA	NA	NA	Platia &amp; Gudenzi, 2000	NA
157689	Ampedus impressicollis	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Ampedus	impressicollis	NA	NA	NA	NA	Bouwer, 1984	The taxonomic status is uncertain and is considered doubtful by several Elateridae experts. It is likely to be very close to other <em>Ampedus</em> species (<em>A. pomoni</em>).
157690	Ampedus ziegleri	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Ampedus	ziegleri	NA	NA	NA	NA	Zeising &amp; Sieg, 1983	This species is taxonomically uncertain and its status is questionable (B.&#160;Büche&#160;pers. comm. 2009).
157694	Scobicia barbifrons	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	BOSTRICHIDAE	Scobicia	barbifrons	NA	NA	NA	NA	(Wollaston, 1864)	NA
157748	Agriotes passosi	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Agriotes	passosi	NA	NA	NA	NA	Giuseppe &amp; Serrano, 2003	NA
157764	Athous strictus	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Athous	strictus	NA	NA	NA	NA	(Candèze, 1863)	NA
157783	Isotomus barbarae	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	CERAMBYCIDAE	Isotomus	barbarae	NA	NA	NA	NA	Sama, 1977	NA
157793	Scobicia ficicola	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	BOSTRICHIDAE	Scobicia	ficicola	NA	NA	NA	NA	(Wollaston, 1865)	NA
157826	Cardiophorus widenfalki	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Cardiophorus	widenfalki	NA	NA	NA	NA	Leiler, 1967	This species was described on the basis of a single larva from the type locality in Sweden and the validity of this species is in question.
157873	Ampedus balcanicus	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Ampedus	balcanicus	NA	NA	NA	NA	Dolin, 1983	NA
157874	Leipaspis lauricola	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	TROGOSITIDAE	Leipaspis	lauricola	NA	NA	NA	NA	Wollaston, 1862	"<span style=""font-style: italic;"">Leipaspis lauricola</span> has two subspecies: <span style=""font-style: italic;"">L. l. lauricola</span> Wollaston, 1862 and <span style=""font-style: italic;"">L. l. gomerensis</span> Wollaston, 1862 (Plata-Negrache and Prendes-Ayala 1981)."
157877	Stephanopachys brunneus	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	BOSTRICHIDAE	Stephanopachys	brunneus	NA	NA	NA	NA	(Wollaston, 1862)	NA
157883	Ampedus carinthiacus	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Ampedus	carinthiacus	NA	NA	NA	NA	Bouwer, 1984	NA
157912	Athous schurmanni	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	ELATERIDAE	Athous	schurmanni	NA	NA	NA	NA	Giuseppe &amp; Serrano, 2003	NA
160595	Pseudochazara cingovskii	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	NYMPHALIDAE	Pseudochazara	cingovskii	NA	NA	NA	NA	Gross, 1973	NA
161145	Erebia palarica	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	NYMPHALIDAE	Erebia	palarica	NA	NA	NA	NA	Chapman, 1905	NA
16136	Paramorariopsis anae	ANIMALIA	ARTHROPODA	HEXANAUPLIA	HARPACTICOIDA	CANTHOCAMPTIDAE	Paramorariopsis	anae	NA	NA	NA	NA	Brancelj, 1991	NA
164917	Osmoderma italica	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	CETONIIDAE	Osmoderma	italica	NA	NA	NA	NA	Sparacio, 2000	"<p><span lang=""EN-GB"">The <em>Osmoderma</em> species complex is
here treated as five separate species (<em>barnabita</em>, <em>eremita</em>, <em>cristinae</em>,
<em>italica</em> and <em>lassallei</em>), following Audisio<em> et al.</em> (2007,
2008). Distribution limits of these different forms remain poorly resolved, but
for the purpose of these assessments we follow the approximate distribution
limits outlined in Audisio <em>et al</em>. (2007, 2008). There is ongoing debate
as to whether or not these forms constitute valid species, but for the
purpose of this assessment we are assessing each form separately.</p>"
171926	Hipparchia azorina	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	NYMPHALIDAE	Hipparchia	azorina	NA	NA	NA	NA	(Strecker, 1898)	"The taxonomy of the Azores-graylings is still under debate. At this moment only <span style=""font-style: italic;"">H. miguelensis</span> is considered a separate species."
173201	Hipparchia tilosi	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	NYMPHALIDAE	Hipparchia	tilosi	NA	NA	NA	NA	(Manil, 1984)	NA
173206	Hipparchia neapolitana	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	NYMPHALIDAE	Hipparchia	neapolitana	NA	NA	NA	NA	Stauder, 1921	NA
173215	Pararge xiphia	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	NYMPHALIDAE	Pararge	xiphia	NA	NA	NA	NA	(Fabricius, 1775)	NA
173220	Hipparchia gomera	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	NYMPHALIDAE	Hipparchia	gomera	NA	NA	NA	NA	Higgins, 1967	NA
173222	Cyclyrius webbianus	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	LYCAENIDAE	Cyclyrius	webbianus	NA	NA	NA	NA	(Brullé, 1839)	NA
173223	Gonepteryx cleobule	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	PIERIDAE	Gonepteryx	cleobule	NA	NA	NA	NA	(Hübner, 1825)	"The Canary Brimstone used to be considered a subspecies of the Cleopatra (<span style=""font-style: italic;"">G. cleopatra</span>)."
173232	Pararge xiphioides	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	NYMPHALIDAE	Pararge	xiphioides	NA	NA	NA	NA	Staudinger, 1871	NA
173238	Hipparchia miguelensis	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	NYMPHALIDAE	Hipparchia	miguelensis	NA	NA	NA	NA	(Le Cerf, 1935)	NA
173244	Euchloe grancanariensis	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	PIERIDAE	Euchloe	grancanariensis	NA	NA	NA	NA	Acosta, 2008	"<span style=""font-style: italic;"">Euchloe grancanariensis </span>was formerly considered a subspecies of the Green-striped White (<span style=""font-style: italic;"">E. belemia</span>)."
173257	Polyommatus nivescens	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	LYCAENIDAE	Polyommatus	nivescens	NA	NA	NA	NA	(Keferstein, 1851)	NA
173258	Erebia claudina	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	NYMPHALIDAE	Erebia	claudina	NA	NA	NA	NA	(Borkhausen, 1789)	NA
173266	Euchloe hesperidum	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	PIERIDAE	Euchloe	hesperidum	NA	NA	NA	NA	Rothschild, 1913	NA
173272	Thymelicus christi	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	HESPERIIDAE	Thymelicus	christi	NA	NA	NA	NA	(Rebel, 1894)	"<em>Thymelicus christi</em> was formerly considered a subspecies of the Lulworth Skipper (<span style=""font-style: italic;"">T. acteon</span>)."
173273	Polyommatus eleniae	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	LYCAENIDAE	Polyommatus	eleniae	NA	NA	NA	NA	Coutsis &amp; De Prins, 2005	NA
173286	Euchloe eversi	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	PIERIDAE	Euchloe	eversi	NA	NA	NA	NA	Stamm, 1963	"<span style=""font-style: italic;""></span> <span style=""font-style: italic;"">Euchloe eversi</span> was considered a subspecies of the Green-striped White (<span style=""font-style: italic;"">E. belemia</span>).
Based on studies in molecular biology, it has been separated from the
nominate species (Back <span style=""font-style: italic;"">et al</span>. 2008) , but recent studies put this
conclusion again under discussion (Suarez <span style=""font-style: italic;"">et al</span>. 2009)."
173299	Hipparchia bacchus	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	NYMPHALIDAE	Hipparchia	bacchus	NA	NA	NA	NA	Higgins, 1967	NA
173304	Hipparchia tamadabae	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	NYMPHALIDAE	Hipparchia	tamadabae	NA	NA	NA	NA	Owen &amp; Smith, 1992	NA
173306	Polyommatus fulgens	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	LYCAENIDAE	Polyommatus	fulgens	NA	NA	NA	NA	(de Sagarra, 1925)	This butterfly used to be considered a subspecies of the Furry Blue (P. dolus), but there is a clear difference in the number of chromosomes of each species.
173308	Hipparchia wyssii	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	NYMPHALIDAE	Hipparchia	wyssii	NA	NA	NA	NA	(Christ, 1889)	NA
17464	Plagiolepis grassei	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Plagiolepis	grassei	NA	NA	NA	NA	Le Masne, 1956	NA
17465	Plagiolepis ampeloni	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Plagiolepis	ampeloni	NA	NA	NA	NA	(Faber, 1969)	NA
176265	Anapistula ataecina	ANIMALIA	ARTHROPODA	ARACHNIDA	ARANEAE	SYMPHYTOGNATHIDAE	Anapistula	ataecina	NA	NA	NA	NA	Cardoso &amp; Scharff, 2009	This newly described species was discovered in 2005. It is the single representative of the family Symphytognathidae in Europe with its closest relatives occurring in Cote D’Ivoire.
17939	Polyommatus galloi	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	LYCAENIDAE	Polyommatus	galloi	NA	NA	NA	NA	Balletto &amp; Toso, 1979	NA
17941	Polyommatus humedasae	ANIMALIA	ARTHROPODA	INSECTA	LEPIDOPTERA	LYCAENIDAE	Polyommatus	humedasae	NA	NA	NA	NA	(Toso &amp; Balletto, 1976)	NA
18179	Proasellus parvulus	ANIMALIA	ARTHROPODA	MALACOSTRACA	ISOPODA	ASELLIDAE	Proasellus	parvulus	NA	NA	NA	NA	(Sket, 1960)	NA
18180	Proasellus pavani ssp. orientalis	ANIMALIA	ARTHROPODA	MALACOSTRACA	ISOPODA	ASELLIDAE	Proasellus	pavani	subspecies	orientalis	NA	NA	(Sket, 1965)	The specific name was incorrectly spelt in Red Lists prior to 2008 as <i>parvani</i>. Should possibly be recognized at specific level.
18181	Proasellus slovenicus	ANIMALIA	ARTHROPODA	MALACOSTRACA	ISOPODA	ASELLIDAE	Proasellus	slovenicus	NA	NA	NA	NA	(Sket, 1957)	NA
18488	Pseudocandona cavicola	ANIMALIA	ARTHROPODA	OSTRACODA	PODOCOPIDA	CANDONIDAE	Pseudocandona	cavicola	NA	NA	NA	NA	(Klie, 1935)	May have been transferred to the genus <i>Typhlocypris</i>.
18489	Pseudocandona pretneri	ANIMALIA	ARTHROPODA	OSTRACODA	PODOCOPIDA	CANDONIDAE	Pseudocandona	pretneri	NA	NA	NA	NA	Danielopol, 1978	May have been transferred to the genus <i>Typhlocypris</i>.
18490	Pseudocandona trigonelia	ANIMALIA	ARTHROPODA	OSTRACODA	PODOCOPIDA	CANDONIDAE	Pseudocandona	trigonelia	NA	NA	NA	NA	(Klie, 1938)	May have been transferred to the genus <i>Typhlocypris</i>.
18491	Fabaeformiscandona aemonae	ANIMALIA	ARTHROPODA	OSTRACODA	PODOCOPIDA	CANDONIDAE	Fabaeformiscandona	aemonae	NA	NA	NA	NA	(Klie, 1935)	NA
18542	Pseudomoraria triglavensis	ANIMALIA	ARTHROPODA	HEXANAUPLIA	HARPACTICOIDA	CANTHOCAMPTIDAE	Pseudomoraria	triglavensis	NA	NA	NA	NA	Brancelj, 1994	NA
19644	Rhithrodytes agnus	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	DYTISCIDAE	Rhithrodytes	agnus	NA	NA	NA	NA	Foster, 1993	NA
20207	Siettitia balsetensis	ANIMALIA	ARTHROPODA	INSECTA	COLEOPTERA	DYTISCIDAE	Siettitia	balsetensis	NA	NA	NA	NA	Abeille de Perrin, 1904	NA
20443	Spelaeodiaptomus rouchi	ANIMALIA	ARTHROPODA	MAXILLOPODA	CALANOIDA	DIAPTOMIDAE	Spelaeodiaptomus	rouchi	NA	NA	NA	NA	Dussart, 1970	NA
20915	Strongylognathus alboini	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Strongylognathus	alboini	NA	NA	NA	NA	(Finzi, 1924)	NA
20916	Strongylognathus alpinus	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Strongylognathus	alpinus	NA	NA	NA	NA	(Wheeler, 1909)	NA
20919	Strongylognathus cecconii	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Strongylognathus	cecconii	NA	NA	NA	NA	(Emery, 1916)	NA
20922	Strongylognathus dalmaticus	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Strongylognathus	dalmaticus	NA	NA	NA	NA	Baroni Urbani, 1969	NA
20923	Strongylognathus destefanii	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Strongylognathus	destefanii	NA	NA	NA	NA	Emery, 1915	NA
20924	Strongylognathus emeryi	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Strongylognathus	emeryi	NA	NA	NA	NA	Menozzi, 1921	NA
20927	Strongylognathus insularis	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Strongylognathus	insularis	NA	NA	NA	NA	Baroni Urbani, 1968	NA
20928	Strongylognathus italicus	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Strongylognathus	italicus	NA	NA	NA	NA	(Finzi, 1924)	NA
20932	Strongylognathus kratochvilli	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Strongylognathus	kratochvilli	NA	NA	NA	NA	Silhavy, 1937	NA
20935	Strongylognathus pisarskii	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Strongylognathus	pisarskii	NA	NA	NA	NA	Poldi, 1994	NA
20938	Strongylognathus silvestrii	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Strongylognathus	silvestrii	NA	NA	NA	NA	Menozzi, 1936	NA
21015	Stygodiaptomus kieferi	ANIMALIA	ARTHROPODA	MAXILLOPODA	CALANOIDA	DIAPTOMIDAE	Stygodiaptomus	kieferi	NA	NA	NA	NA	Petkovski, 1981	NA
2157	Asellus aquaticus ssp. carniolicus	ANIMALIA	ARTHROPODA	MALACOSTRACA	ISOPODA	ASELLIDAE	Asellus	aquaticus	subspecies	carniolicus	NA	NA	Sket, 1965	NA
21570	Teleutomyrmex kutteri	ANIMALIA	ARTHROPODA	INSECTA	HYMENOPTERA	FORMICIDAE	Teleutomyrmex	kutteri	NA	NA	NA	NA	Tinaut, 1990	NA
2159	Asellus aquaticus ssp. cyclobranchialis	ANIMALIA	ARTHROPODA	MALACOSTRACA	ISOPODA	ASELLIDAE	Asellus	aquaticus	subspecies	cyclobranchialis	NA	NA	Sket, 1965	NA
